dt,date,Tree_ID,VhrmHRM5,VhrmHRM15,VhrmHRM25,VhrmHRM35,Year,Month,Day,Hour,Minute,Second
2026-03-30T19:00:00Z,2026-03-30,BioR1171_T,2.17811395939551,18.8110869499215,22.6465458541062,24.2713466093923,26,3,30,12,0,14
2026-03-30T19:30:00Z,2026-03-30,BioR1171_T,1.12363555381564,19.6923098090219,21.8091259848903,23.4370470807406,26,3,30,12,30,14
2026-03-30T20:00:00Z,2026-03-30,BioR1171_T,-1.43298313768341,18.5354829674791,22.6877682831812,23.7260592612657,26,3,30,13,0,14
2026-03-30T20:30:00Z,2026-03-30,BioR1171_T,-1.40571220220065,19.732082190574,24.1570934568599,24.1102587218352,26,3,30,13,30,14
2026-03-30T21:00:00Z,2026-03-30,BioR1171_T,-2.07593995225666,19.1827737945658,22.6780263482271,24.3110488591463,26,3,30,14,0,14
2026-03-30T21:30:00Z,2026-03-30,BioR1171_T,2.15924742960392,20.3918892641682,23.6002274609888,22.4875500648287,26,3,30,14,30,14
2026-03-30T22:00:00Z,2026-03-30,BioR1171_T,2.23368352608401,20.4111031371223,21.9756106368027,22.0397206710389,26,3,30,15,0,14
2026-03-30T22:30:00Z,2026-03-30,BioR1171_T,2.86273283328706,19.6480459348172,20.9104624432795,19.3604282336269,26,3,30,15,30,14
2026-03-30T23:00:00Z,2026-03-30,BioR1171_T,0.792331248929208,18.5353207970685,19.1512512430445,16.5699960404951,26,3,30,16,0,14
2026-03-30T23:30:00Z,2026-03-30,BioR1171_T,1.51796137727943,18.280664544533,17.1227138813496,14.5418711132078,26,3,30,16,30,14
2026-03-31T00:00:00Z,2026-03-30,BioR1171_T,5.29611171527207,16.878700419148,16.6848846925625,11.3617241007093,26,3,30,17,0,14
2026-03-31T00:30:00Z,2026-03-30,BioR1171_T,-3.59324853670411,10.437017248555,10.7236472859803,6.75084998908283,26,3,30,17,30,14
2026-03-31T01:00:00Z,2026-03-30,BioR1171_T,-0.534670245048512,8.16973051592768,8.05458747694347,3.90893072062668,26,3,30,18,0,14
2026-03-31T01:30:00Z,2026-03-30,BioR1171_T,-0.505301081668192,3.21112119268884,5.77272296231521,-0.421528779140665,26,3,30,18,30,14
2026-03-31T02:00:00Z,2026-03-30,BioR1171_T,-4.10276291985081,2.77998821330774,3.12482434004647,NA,26,3,30,19,0,14
2026-03-31T02:30:00Z,2026-03-30,BioR1171_T,-4.36560976258867,2.12037999908987,2.82810495546494,NA,26,3,30,19,30,14
2026-03-31T03:00:00Z,2026-03-30,BioR1171_T,-5.07623697304685,0.0536460475217043,2.41364455269473,NA,26,3,30,20,0,14
2026-03-31T03:30:00Z,2026-03-30,BioR1171_T,-2.16639645502184,2.74957039877226,2.39333192238089,NA,26,3,30,20,30,14
2026-03-31T04:00:00Z,2026-03-30,BioR1171_T,-3.31822327152233,1.41326521705972,2.21667469111701,1.19339247472853,26,3,30,21,0,14
2026-03-31T04:30:00Z,2026-03-30,BioR1171_T,-1.2147419774476,-0.67021953133798,1.65102432724301,2.06985602397136,26,3,30,21,30,14
2026-03-31T05:00:00Z,2026-03-30,BioR1171_T,-2.53257683698356,2.68013286906044,1.26531607432586,-0.774107858020825,26,3,30,22,0,14
2026-03-31T05:30:00Z,2026-03-30,BioR1171_T,-1.25515669278567,0.0453566342390814,1.61567202847615,NA,26,3,30,22,30,14
2026-03-31T06:00:00Z,2026-03-30,BioR1171_T,-3.66056111579687,1.49497656145441,4.21546034048286,-0.359244124812725,26,3,30,23,0,14
2026-03-31T06:30:00Z,2026-03-30,BioR1171_T,-2.51665315924379,2.03428239355155,2.46026385853009,-0.0493802809431552,26,3,30,23,30,14
2026-03-31T07:00:00Z,2026-03-31,BioR1171_T,-1.02390403544209,0.935557353518841,1.76158524202233,-0.568868467505555,26,3,31,0,0,14
2026-03-31T07:30:00Z,2026-03-31,BioR1171_T,0.159702319476698,1.24133813096826,0.645078214387942,-0.637365279304116,26,3,31,0,30,14
2026-03-31T08:00:00Z,2026-03-31,BioR1171_T,-0.362423584339282,-1.31468609512157,1.13747353596763,NA,26,3,31,1,0,14
2026-03-31T08:30:00Z,2026-03-31,BioR1171_T,-2.92632917081347,-2.27957497844317,-0.884158487686028,NA,26,3,31,1,30,14
2026-03-31T09:00:00Z,2026-03-31,BioR1171_T,-2.34585963031074,0.203959634833623,-0.18180734039708699,NA,26,3,31,2,0,14
2026-03-31T09:30:00Z,2026-03-31,BioR1171_T,-3.28509457136948,-0.696881259685448,-1.00829784070011,NA,26,3,31,2,30,14
2026-03-31T10:00:00Z,2026-03-31,BioR1171_T,-1.05160518591131,-1.48909539898254,0.0448877241168923,NA,26,3,31,3,0,14
2026-03-31T10:30:00Z,2026-03-31,BioR1171_T,-2.60362968568211,-2.17164741340368,-0.368742546969678,-0.301440518151665,26,3,31,3,30,14
2026-03-31T11:00:00Z,2026-03-31,BioR1171_T,-0.896346797396342,0.965153472931335,-0.779978969725608,NA,26,3,31,4,0,14
2026-03-31T11:30:00Z,2026-03-31,BioR1171_T,-2.96254350522258,1.51952158894368,-0.314785610253628,0.266393530282005,26,3,31,4,30,14
2026-03-31T12:00:00Z,2026-03-31,BioR1171_T,-2.73445841167753,0.192090014330624,2.51941017067726,0.210634641265785,26,3,31,5,0,14
2026-03-31T12:30:00Z,2026-03-31,BioR1171_T,-1.7509729062651,-2.64842558560997,2.44694865796543,NA,26,3,31,5,30,14
2026-03-31T13:00:00Z,2026-03-31,BioR1171_T,-0.938932590637733,-1.05256689528566,-0.203635311591488,0.574397039319565,26,3,31,6,0,14
2026-03-31T13:30:00Z,2026-03-31,BioR1171_T,-3.69558709821567,1.62868240323826,3.34935735537537,0.796350275133875,26,3,31,6,30,14
2026-03-31T14:00:00Z,2026-03-31,BioR1171_T,-1.35856960806773,2.93099490362015,5.23704865355163,1.89911158373828,26,3,31,7,0,14
2026-03-31T14:30:00Z,2026-03-31,BioR1171_T,-4.47699501299223,9.15707539122034,8.02743280501621,7.50516685030749,26,3,31,7,30,14
2026-03-31T15:00:00Z,2026-03-31,BioR1171_T,0.0301552644972378,10.926136447469,9.1095858364866409,9.11157067287255,26,3,31,8,0,14
2026-03-31T15:30:00Z,2026-03-31,BioR1171_T,0.780489223332478,14.0395686575919,14.212345922463,11.8035701922318,26,3,31,8,30,14
2026-03-31T16:00:00Z,2026-03-31,BioR1171_T,0.0150244385750078,17.2412711521127,17.8682348841094,15.0305114278756,26,3,31,9,0,14
2026-03-31T16:30:00Z,2026-03-31,BioR1171_T,0.327211603611398,18.4488129257076,19.1003401697599,17.6431856505809,26,3,31,9,30,14
2026-03-31T17:00:00Z,2026-03-31,BioR1171_T,0.986283747034818,18.4524904886271,19.7267181980934,18.5340972812304,26,3,31,10,0,14
2026-03-31T17:30:00Z,2026-03-31,BioR1171_T,0.463739382660828,16.7659735977354,20.4640847073577,19.7216173672907,26,3,31,10,30,14
2026-03-31T18:00:00Z,2026-03-31,BioR1171_T,0.712095687845478,19.8463407541063,22.3951699430604,22.4521838803107,26,3,31,11,0,14
2026-03-31T18:30:00Z,2026-03-31,BioR1171_T,0.500478817194068,20.1942302988749,22.6482637391989,23.3347941044602,26,3,31,11,30,14
2026-03-31T19:00:00Z,2026-03-31,BioR1171_T,-0.146492560433392,18.2895810654822,23.9710519234053,24.4308257448818,26,3,31,12,0,14
2026-03-31T19:30:00Z,2026-03-31,BioR1171_T,0.417992774541588,18.3280370944213,22.4422855217552,23.7499653428476,26,3,31,12,30,14
2026-03-31T20:00:00Z,2026-03-31,BioR1171_T,1.32477221627852,19.6550024447507,24.7175995584178,24.1339316907635,26,3,31,13,0,14
2026-03-31T20:30:00Z,2026-03-31,BioR1171_T,-0.831113420754356,18.5897944494614,23.3094505790598,26.0629205317078,26,3,31,13,30,14
2026-03-31T21:00:00Z,2026-03-31,BioR1171_T,4.16694827043549,21.3134650742392,25.1565814092627,24.7626441949657,26,3,31,14,0,14
2026-03-31T21:30:00Z,2026-03-31,BioR1171_T,1.1758445170727,20.492555200449,23.4702073731344,22.1163991847898,26,3,31,14,30,14
2026-03-31T22:00:00Z,2026-03-31,BioR1171_T,0.530532415292908,20.0306083063549,23.2630435009288,21.4394649202318,26,3,31,15,0,14
2026-03-31T22:30:00Z,2026-03-31,BioR1171_T,2.11871172557738,19.8230257250543,22.2743873726694,19.0012466931218,26,3,31,15,30,14
2026-03-31T23:00:00Z,2026-03-31,BioR1171_T,-2.05029454783728,17.9255622917395,19.2756428494214,15.9943285815696,26,3,31,16,0,14
2026-03-31T23:30:00Z,2026-03-31,BioR1171_T,2.35600959241886,14.4711265078212,17.0508748835322,13.6131590198318,26,3,31,16,30,14
2026-04-01T00:00:00Z,2026-03-31,BioR1171_T,1.4452731625546,7.88705728871367,9.21973399609721,5.45779131451621,26,3,31,17,0,14
2026-04-01T00:30:00Z,2026-03-31,BioR1171_T,-0.0976196125979922,2.32860571496115,2.54772078731959,2.0932982472251,26,3,31,17,30,14
2026-04-01T01:00:00Z,2026-03-31,BioR1171_T,-4.41651839701674,3.50515604519447,2.81710022371164,NA,26,3,31,18,0,14
2026-04-01T01:30:00Z,2026-03-31,BioR1171_T,-2.84834964301616,1.69689216618331,1.49585841311446,2.50941406953222,26,3,31,18,30,14
2026-04-01T02:00:00Z,2026-03-31,BioR1171_T,-2.91415763796665,2.79097569078481,1.37474911162752,NA,26,3,31,19,0,14
2026-04-01T02:30:00Z,2026-03-31,BioR1171_T,-2.85390966874459,0.051787253174018,3.32065912281068,NA,26,3,31,19,30,14
2026-04-01T03:00:00Z,2026-03-31,BioR1171_T,-0.378015536590432,2.25819174837984,0.538967510781882,-0.831777247719065,26,3,31,20,0,14
2026-04-01T03:30:00Z,2026-03-31,BioR1171_T,-2.20449273413313,0.578406979469702,0.646170197604702,-0.727035675030425,26,3,31,20,30,14
2026-04-01T04:00:00Z,2026-03-31,BioR1171_T,-1.58591836924768,-1.32750037696429,4.03779521684886,0.895340523017115,26,3,31,21,0,14
2026-04-01T04:30:00Z,2026-03-31,BioR1171_T,-2.1113789054139,2.77695562519623,0.960547029855642,1.34505816795401,26,3,31,21,30,14
2026-04-01T05:00:00Z,2026-03-31,BioR1171_T,-1.05980688712574,2.14305629328732,0.306340142867152,NA,26,3,31,22,0,14
2026-04-01T05:30:00Z,2026-03-31,BioR1171_T,-0.626234715679162,-1.38199920922488,0.126677343503252,0.787040639621475,26,3,31,22,30,14
2026-04-01T06:00:00Z,2026-03-31,BioR1171_T,-2.10914288913795,-0.480881417148724,2.91036630930788,1.90161742962292,26,3,31,23,0,14
2026-04-01T06:30:00Z,2026-03-31,BioR1171_T,2.17749879893592,2.67559450672176,0.102159059352932,NA,26,3,31,23,30,14
2026-04-01T07:00:00Z,2026-04-01,BioR1171_T,-1.00753795521904,1.34861387156453,0.272288661185592,NA,26,4,1,0,0,14
2026-04-01T07:30:00Z,2026-04-01,BioR1171_T,-0.851031967066336,2.8313790821649,0.235021834124312,-0.400026435526305,26,4,1,0,30,14
2026-04-01T08:00:00Z,2026-04-01,BioR1171_T,-0.645227072222692,-0.846081758548317,0.363502512895152,NA,26,4,1,1,0,14
2026-04-01T08:30:00Z,2026-04-01,BioR1171_T,-2.17161995761159,2.59778397177589,2.75763726140414,1.04914688054374,26,4,1,1,30,14
2026-04-01T09:00:00Z,2026-04-01,BioR1171_T,-3.46227372950005,-1.43934711499014,-0.0436402052414677,NA,26,4,1,2,0,14
2026-04-01T09:30:00Z,2026-04-01,BioR1171_T,0.160980450799848,-1.71322103322806,2.74911507118591,0.848434645563095,26,4,1,2,30,14
2026-04-01T10:00:00Z,2026-04-01,BioR1171_T,-1.41741069126467,2.90653516195053,0.426808501890352,1.80979146726942,26,4,1,3,0,14
2026-04-01T10:30:00Z,2026-04-01,BioR1171_T,-1.66888474433381,3.11732911434876,0.443527666224522,NA,26,4,1,3,30,14
2026-04-01T11:00:00Z,2026-04-01,BioR1171_T,-0.671041718500282,2.14006116504539,0.275147898730772,NA,26,4,1,4,0,14
2026-04-01T11:30:00Z,2026-04-01,BioR1171_T,-0.178451361464112,-0.89802350132656,0.575038290671162,1.7547278185396,26,4,1,4,30,14
2026-04-01T12:00:00Z,2026-04-01,BioR1171_T,-4.21027212344738,-0.882428643517766,0.445927312332302,2.04354987733532,26,4,1,5,0,14
2026-04-01T12:30:00Z,2026-04-01,BioR1171_T,-4.73155982602444,2.16243484587914,0.420179027991102,NA,26,4,1,5,30,14
2026-04-01T13:00:00Z,2026-04-01,BioR1171_T,-2.74044425757339,-0.834519350444289,0.527697524192052,NA,26,4,1,6,0,14
2026-04-01T13:30:00Z,2026-04-01,BioR1171_T,-2.35193676632244,3.45377824528435,0.639196766965402,1.43352559467297,26,4,1,6,30,14
2026-04-01T14:00:00Z,2026-04-01,BioR1171_T,-2.70383404679218,4.10758783550357,1.2617729923425,NA,26,4,1,7,0,14
2026-04-01T14:30:00Z,2026-04-01,BioR1171_T,-0.906720964436323,6.18056597000405,6.54450521900396,4.08848511122396,26,4,1,7,30,14
2026-04-01T15:00:00Z,2026-04-01,BioR1171_T,-0.369599584714402,11.7980510657158,9.79702778452103,9.63185340456624,26,4,1,8,0,14
2026-04-01T15:30:00Z,2026-04-01,BioR1171_T,-2.67318019139788,11.7653404532923,10.1159747183274,9.02705867903049,26,4,1,8,30,14
2026-04-01T16:00:00Z,2026-04-01,BioR1171_T,0.751753714835858,8.35231128037149,10.2491122524667,5.74907718473265,26,4,1,9,0,14
2026-04-01T16:30:00Z,2026-04-01,BioR1171_T,-2.97607878234842,3.59361483339506,3.48631294376808,-0.167703305178775,26,4,1,9,30,14
2026-04-01T17:00:00Z,2026-04-01,BioR1171_T,-1.80570012648202,5.91464432088376,5.34080135797501,3.00855265308452,26,4,1,10,0,14
2026-04-01T17:30:00Z,2026-04-01,BioR1171_T,-0.919750445091622,7.68245254137946,5.10552233610238,2.84403567106028,26,4,1,10,30,14
2026-04-01T18:00:00Z,2026-04-01,BioR1171_T,-1.77891079140715,10.5808816575328,8.25681425883613,6.0085359810667,26,4,1,11,0,14
2026-04-01T18:30:00Z,2026-04-01,BioR1171_T,-0.267112073759882,16.5974267927858,16.6056386326908,13.8764567904084,26,4,1,11,30,14
2026-04-01T19:00:00Z,2026-04-01,BioR1171_T,-1.60393584545668,18.9927813394697,19.8855226899401,16.933328992788802,26,4,1,12,0,14
2026-04-01T19:30:00Z,2026-04-01,BioR1171_T,-0.253225677468502,18.8647182981714,21.9483513361508,21.0451201361454,26,4,1,12,30,14
2026-04-01T20:00:00Z,2026-04-01,BioR1171_T,2.38138115071036,18.2782245976876,20.4775538539326,20.8286454928426,26,4,1,13,0,14
2026-04-01T21:07:00Z,2026-04-01,BioR1171_T,3.38171924564802,17.6810924976932,22.6609699691978,23.347324812376,26,4,1,14,7,30
2026-04-01T21:30:00Z,2026-04-01,BioR1171_T,4.5486271718714,18.014042533519,22.3048041558686,21.8304645664084,26,4,1,14,30,14
2026-04-01T22:00:00Z,2026-04-01,BioR1171_T,2.10151579490239,18.4528709589359,22.979410489919,21.5105643741138,26,4,1,15,0,14
2026-04-01T22:30:00Z,2026-04-01,BioR1171_T,-0.399340451494872,18.6110161892106,20.0913470576649,19.3010264660711,26,4,1,15,30,14
2026-04-01T23:00:00Z,2026-04-01,BioR1171_T,1.40796257466979,16.5701769434283,18.2952326280538,15.8748886897796,26,4,1,16,0,14
2026-04-01T23:30:00Z,2026-04-01,BioR1171_T,1.80555094311283,16.9547250885549,19.3366584968476,16.023500071865602,26,4,1,16,30,14
2026-04-02T00:00:00Z,2026-04-01,BioR1171_T,-0.00461618525967222,14.7674169521674,15.4370438131596,13.2818189729715,26,4,1,17,0,14
2026-04-02T00:30:00Z,2026-04-01,BioR1171_T,0.757538346229658,7.813188443152,10.0246642951063,6.05313449883533,26,4,1,17,30,14
2026-04-02T01:00:00Z,2026-04-01,BioR1171_T,0.526412378349638,6.18780725934685,5.15021873689223,4.24069332408611,26,4,1,18,0,14
2026-04-02T01:30:00Z,2026-04-01,BioR1171_T,0.301959250204158,4.46965497528603,3.01717052311578,0.777429162333084,26,4,1,18,30,14
2026-04-02T02:00:00Z,2026-04-01,BioR1171_T,1.00193475202971,1.6158536365657,2.21623193202864,NA,26,4,1,19,0,14
2026-04-02T02:30:00Z,2026-04-01,BioR1171_T,-3.90719070445788,0.777123587947443,2.33574988681414,NA,26,4,1,19,30,14
2026-04-02T03:00:00Z,2026-04-01,BioR1171_T,-0.297947823763562,0.768150568771508,2.34008219013715,1.9425360710724,26,4,1,20,0,14
2026-04-02T03:30:00Z,2026-04-01,BioR1171_T,-0.263813391213872,0.137020939333095,1.4778276280083,NA,26,4,1,20,30,14
2026-04-02T04:00:00Z,2026-04-01,BioR1171_T,-3.20422510570377,0.170089465094705,NA,1.54366067127349,26,4,1,21,0,14
2026-04-02T04:30:00Z,2026-04-01,BioR1171_T,-2.41597757135317,0.224699681374587,NA,1.63308044376721,26,4,1,21,30,14
2026-04-02T05:00:00Z,2026-04-01,BioR1171_T,-0.969921131803844,0.353946184564659,0.789797172321672,NA,26,4,1,22,0,14
2026-04-02T05:30:00Z,2026-04-01,BioR1171_T,-1.83202168742504,-3.46416865242171,3.300502792479,-1.02070762036873,26,4,1,22,30,14
2026-04-02T06:00:00Z,2026-04-01,BioR1171_T,-2.02361392899081,0.133045771422578,NA,1.33384558303544,26,4,1,23,0,14
2026-04-02T06:30:00Z,2026-04-01,BioR1171_T,0.477206521235298,0.235253951182035,2.24722497043134,NA,26,4,1,23,30,14
2026-04-02T07:00:00Z,2026-04-02,BioR1171_T,-0.929468704238861,3.2516122040377,0.138384208852433,2.05118902014937,26,4,2,0,0,14
2026-04-02T07:30:00Z,2026-04-02,BioR1171_T,1.27813694612191,1.84046841962117,-2.15897067704033,NA,26,4,2,0,30,14
2026-04-02T08:00:00Z,2026-04-02,BioR1171_T,1.03140894360764,-3.12653069111401,-1.96812526240889,NA,26,4,2,1,0,14
2026-04-02T08:30:00Z,2026-04-02,BioR1171_T,-3.40535140960945,-4.52446227936642,-1.49841219214027,NA,26,4,2,1,30,14
2026-04-02T09:00:00Z,2026-04-02,BioR1171_T,-3.45620055209149,1.45801739244013,-2.31710880304691,NA,26,4,2,2,0,14
2026-04-02T09:30:00Z,2026-04-02,BioR1171_T,-1.05420865608498,-0.735655012696152,NA,NA,26,4,2,2,30,14
2026-04-02T10:00:00Z,2026-04-02,BioR1171_T,-1.41582867393423,-0.72260175943727,-1.10777835864791,NA,26,4,2,3,0,14
2026-04-02T10:30:00Z,2026-04-02,BioR1171_T,-0.707731595349532,-0.908959685708502,-1.35635027867334,NA,26,4,2,3,30,14
2026-04-02T11:00:00Z,2026-04-02,BioR1171_T,-0.552529231180842,-0.421386788064594,-0.638004858711568,NA,26,4,2,4,0,14
2026-04-02T11:30:00Z,2026-04-02,BioR1171_T,0.677212191711798,-0.350202108844072,0.919960151052042,NA,26,4,2,4,30,14
2026-04-02T12:00:00Z,2026-04-02,BioR1171_T,2.29291846616361,0.205034491965823,NA,NA,26,4,2,5,0,14
2026-04-02T12:30:00Z,2026-04-02,BioR1171_T,-3.54755736449407,0.469940982133117,-0.824906080508788,NA,26,4,2,5,30,14
2026-04-02T13:00:00Z,2026-04-02,BioR1171_T,0.294111135768338,1.15669954571956,1.03257518208936,NA,26,4,2,6,0,14
2026-04-02T13:30:00Z,2026-04-02,BioR1171_T,-0.652707076189602,1.09152624526859,-0.752503403679148,NA,26,4,2,6,30,14
2026-04-02T14:00:00Z,2026-04-02,BioR1171_T,-0.274968765251412,9.89539933788963,9.78366804085269,6.33828121217963,26,4,2,7,0,14
2026-04-02T14:30:00Z,2026-04-02,BioR1171_T,2.07811669097294,14.4962137456058,13.5585464827649,10.255460608012,26,4,2,7,30,14
2026-04-02T15:00:00Z,2026-04-02,BioR1171_T,3.0015324554341,15.8089191945437,15.5000128243885,12.1821474551597,26,4,2,8,0,14
2026-04-02T15:30:00Z,2026-04-02,BioR1171_T,2.50991069235341,16.6400895862539,16.7069466477865,14.4917843074827,26,4,2,8,30,14
2026-04-02T16:00:00Z,2026-04-02,BioR1171_T,0.165472358101768,16.4429912589971,18.1121768671086,17.8981596173223,26,4,2,9,0,14
2026-04-02T16:30:00Z,2026-04-02,BioR1171_T,0.106928806668008,17.1285304103328,20.0281726594543,19.9727841014351,26,4,2,9,30,14
2026-04-02T17:00:00Z,2026-04-02,BioR1171_T,2.1634497133365,19.1117848863752,22.1768832242065,19.814168925211,26,4,2,10,0,14
2026-04-02T17:30:00Z,2026-04-02,BioR1171_T,1.41703668261652,19.2246364749474,20.7883831969191,22.3328870944543,26,4,2,10,30,14
2026-04-02T18:00:00Z,2026-04-02,BioR1171_T,0.491424302581208,18.9217185491563,22.7227634967334,23.6074366191669,26,4,2,11,0,14
2026-04-02T18:30:00Z,2026-04-02,BioR1171_T,1.91636162028692,20.0791042902109,23.848013880652,22.1593661981653,26,4,2,11,30,14
2026-04-02T19:00:00Z,2026-04-02,BioR1171_T,0.566238768164828,17.6004640251927,24.3463837557242,23.8641424437512,26,4,2,12,0,14
2026-04-02T19:30:00Z,2026-04-02,BioR1171_T,1.56726192908016,18.8930432910823,24.4407424853529,24.0812000850229,26,4,2,12,30,14
2026-04-02T20:00:00Z,2026-04-02,BioR1171_T,0.733258855833178,17.1411881693154,22.8673995866009,23.7286850036867,26,4,2,13,0,14
2026-04-02T20:30:00Z,2026-04-02,BioR1171_T,2.13518064786276,19.6345313833435,22.3063034885194,25.1073041535716,26,4,2,13,30,14
2026-04-02T21:00:00Z,2026-04-02,BioR1171_T,1.52545837388041,18.2086869721437,23.1551232661319,24.9137634990657,26,4,2,14,0,14
2026-04-02T21:30:00Z,2026-04-02,BioR1171_T,1.02589171912438,19.5860218575562,24.0861616275171,23.4055483268357,26,4,2,14,30,14
2026-04-02T22:00:00Z,2026-04-02,BioR1171_T,3.10883624782963,20.991221521387,25.083357757494,23.3590892946485,26,4,2,15,0,14
2026-04-02T22:30:00Z,2026-04-02,BioR1171_T,0.994563136372568,18.5225617297212,22.2593943260649,20.6774105495436,26,4,2,15,30,14
2026-04-02T23:00:00Z,2026-04-02,BioR1171_T,0.941744870674188,17.8435451017816,19.9170831785038,17.8608251119986,26,4,2,16,0,14
2026-04-02T23:30:00Z,2026-04-02,BioR1171_T,0.878588728389838,13.7771370486166,15.4810620808236,15.2883337417197,26,4,2,16,30,14
2026-04-03T00:00:00Z,2026-04-02,BioR1171_T,1.0773982601914,13.4918577172146,12.5740835205121,10.6414410093766,26,4,2,17,0,14
2026-04-03T00:30:00Z,2026-04-02,BioR1171_T,-1.53189171384576,9.8734674712944,9.20155496597585,5.56619199166007,26,4,2,17,30,14
2026-04-03T01:00:00Z,2026-04-02,BioR1171_T,-0.434524764744212,5.43025369005616,7.56383014913015,3.96360548102191,26,4,2,18,0,14
2026-04-03T01:30:00Z,2026-04-02,BioR1171_T,-2.91221790977127,0.593745230904766,2.60871909278934,2.77557512814514,26,4,2,18,30,14
2026-04-03T02:00:00Z,2026-04-02,BioR1171_T,-4.76209917839249,3.41810970741288,2.52827575742738,NA,26,4,2,19,0,14
2026-04-03T02:30:00Z,2026-04-02,BioR1171_T,-1.83294394809226,-0.384794103542037,2.32550844357879,1.71226827722246,26,4,2,19,30,14
2026-04-03T03:00:00Z,2026-04-02,BioR1171_T,-2.14942981039358,3.13272051130829,1.96488615729162,NA,26,4,2,20,0,14
2026-04-03T03:30:00Z,2026-04-02,BioR1171_T,-2.51516074404204,-1.93507258245436,-2.06683101339719,NA,26,4,2,20,30,14
2026-04-03T04:00:00Z,2026-04-02,BioR1171_T,-1.0310024487496,3.23797323321642,1.33169657905791,-0.619029808807626,26,4,2,21,0,14
2026-04-03T04:30:00Z,2026-04-02,BioR1171_T,-2.22674329394967,-0.581335509816801,1.37074848208845,2.07967284548315,26,4,2,21,30,14
2026-04-03T05:00:00Z,2026-04-02,BioR1171_T,-2.93886418236895,-0.176810130955209,-0.218633392313958,0.720493141250484,26,4,2,22,0,14
2026-04-03T05:30:00Z,2026-04-02,BioR1171_T,-2.31927634284749,-0.551436964438866,1.28699369617422,NA,26,4,2,22,30,14
2026-04-03T06:00:00Z,2026-04-02,BioR1171_T,-4.89000706121791,-0.463844592547974,-0.656167995963298,NA,26,4,2,23,0,14
2026-04-03T06:30:00Z,2026-04-02,BioR1171_T,0.941387219733808,-0.484186530250647,-1.86711370899466,0.981744226332744,26,4,2,23,30,14
2026-04-03T07:00:00Z,2026-04-03,BioR1171_T,-0.247403381676332,0.162021696711351,0.919141406685502,NA,26,4,3,0,0,14
2026-04-03T07:30:00Z,2026-04-03,BioR1171_T,-0.257166135037022,3.52346377924056,1.4366435736533,NA,26,4,3,0,30,14
2026-04-03T08:00:00Z,2026-04-03,BioR1171_T,-0.532361837118232,-0.61726110665911,1.4424280275431,NA,26,4,3,1,0,14
2026-04-03T08:30:00Z,2026-04-03,BioR1171_T,-1.47077206571523,-0.630206490276334,NA,1.44427085544575,26,4,3,1,30,14
2026-04-03T09:00:00Z,2026-04-03,BioR1171_T,-0.362858080138832,-0.610059925366339,1.42911485962718,NA,26,4,3,2,0,14
2026-04-03T09:30:00Z,2026-04-03,BioR1171_T,-0.220326366033812,2.52976775633597,0.999649338293362,1.6118861107496,26,4,3,2,30,14
2026-04-03T10:00:00Z,2026-04-03,BioR1171_T,-0.445922079882692,-0.4046852130651,-1.10661708556648,NA,26,4,3,3,0,14
2026-04-03T10:30:00Z,2026-04-03,BioR1171_T,-1.94314253271486,-0.45746187639634,1.72968429780108,NA,26,4,3,3,30,14
2026-04-03T11:00:00Z,2026-04-03,BioR1171_T,-0.984525577692263,0.468092807915242,-1.29007987129135,NA,26,4,3,4,0,14
2026-04-03T11:30:00Z,2026-04-03,BioR1171_T,-0.558477789722672,0.41498324095346,1.83525162943487,NA,26,4,3,4,30,14
2026-04-03T12:00:00Z,2026-04-03,BioR1171_T,0.847591580949128,3.63409559767399,0.729080282311152,NA,26,4,3,5,0,14
2026-04-03T12:30:00Z,2026-04-03,BioR1171_T,0.501957285041118,0.107948272970471,2.21433210600841,NA,26,4,3,5,30,14
2026-04-03T13:00:00Z,2026-04-03,BioR1171_T,-1.1592235629956,3.06635264972435,1.33428954343847,-0.311414442367355,26,4,3,6,0,14
2026-04-03T13:30:00Z,2026-04-03,BioR1171_T,-0.823216584477062,0.292090844269182,1.03021161434854,-0.196380327473086,26,4,3,6,30,14
2026-04-03T14:00:00Z,2026-04-03,BioR1171_T,0.250763589352718,15.6550943458285,14.2408139938698,12.50421426088,26,4,3,7,0,14
2026-04-03T14:30:00Z,2026-04-03,BioR1171_T,3.05951935522796,14.9722323536879,17.0148961563598,14.0843573744941,26,4,3,7,30,14
2026-04-03T15:00:00Z,2026-04-03,BioR1171_T,1.84010969365926,17.3103487986324,18.1981792088183,14.6875763189592,26,4,3,8,0,14
2026-04-03T15:30:00Z,2026-04-03,BioR1171_T,-0.449700067089572,16.806636549578,19.1702147991362,16.7082625504529,26,4,3,8,30,14
2026-04-03T16:00:00Z,2026-04-03,BioR1171_T,0.483846582672028,17.2332070078919,18.2957750678934,17.4293957567139,26,4,3,9,0,14
2026-04-03T16:30:00Z,2026-04-03,BioR1171_T,1.48062593224591,18.6438722756534,18.9969629551962,19.3975383417135,26,4,3,9,30,14
2026-04-03T17:00:00Z,2026-04-03,BioR1171_T,1.7621246208261,18.1016283049855,19.6265382754856,19.769631851885,26,4,3,10,0,14
2026-04-03T17:30:00Z,2026-04-03,BioR1171_T,0.492088449004578,19.6173150007698,20.8257276956496,22.4791830794746,26,4,3,10,30,14
2026-04-03T18:00:00Z,2026-04-03,BioR1171_T,0.918840185956478,19.7743867709159,24.0258829186015,22.5095615173889,26,4,3,11,0,14
