"","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"1",26,3,27,11,4,2,46.2382382382382,88.7042042042042,88.7042042042042,88.2872872872873,46.2382382382382,46.2382382382382,84.7137137137137,88.9424424424424,0.386472857018636,0.169599949010902,5.79709285527955,1.31010822677668,1.31987262161913,19.6516234016502,1.08609279535579,0.972278870565914,16.2913919303369,1.11146875115973,0.932239427624824,16.672031267396,0,"R1171_M",NA,2026-03-27 11:04:02
"2",26,3,27,11,30,14,99.002002002002,37.9474474474475,37.4494494494495,36.9514514514515,63.9429429429429,19.4219219219219,22.4099099099099,30.9754754754755,0.363295609905713,0.390465158718406,5.4494341485857,1.05193616412056,1.02412010749996,15.7790424618084,1.21625988982136,1.1084899369393,18.2438983473204,1.10698170198605,0.96822183187023,16.6047255297907,0,"R1171_M",NA,2026-03-27 11:30:14
"3",26,3,27,12,0,14,87.4484484484484,34.4614614614615,36.9514514514515,37.9474474474475,98.9024024024024,16.9319319319319,23.4059059059059,18.9239239239239,0.411248964162256,0.192271887647115,6.16873446243384,1.50293424537527,1.34679076697905,22.5440136806291,1.08553553530154,1.06040495712138,16.2830330295231,1.2075897942039,1.41943830606423,18.1138469130585,0,"R1171_M",NA,2026-03-27 12:00:14
"4",26,3,27,12,30,14,97.9064064064064,34.4614614614615,34.9594594594595,38.7442442442442,40.4374374374374,19.9199199199199,18.4259259259259,33.9634634634635,0.407480451339131,0.446535960549599,6.11220677008697,1.07808591413993,1.11106514157028,16.1712887120989,1.39162755792793,1.45619286266856,20.874413368919,1.12793718378189,1.04610473340305,16.9190577567284,0,"R1171_M",NA,2026-03-27 12:30:14
"5",26,3,27,13,0,14,97.4084084084084,34.4614614614615,34.9594594594595,38.9434434434434,72.4089089089089,16.9319319319319,16.4339339339339,41.2342342342342,0.469658052668361,0.410446970237356,7.04487079002542,1.4682043495973,1.34720480738482,22.0230652439595,1.31014303144901,1.45298032317698,19.6521454717351,1.09953917518116,1.02311206342877,16.4930876277174,0,"R1171_M",NA,2026-03-27 13:00:14
"6",26,3,27,13,30,14,91.9304304304304,34.4614614614615,36.1546546546547,36.9514514514515,42.4294294294294,14.9399399399399,29.4814814814815,25.9954954954955,0.414183181465677,0.444346895652368,6.21274772198516,1.41937953792998,1.41661849236811,21.2906930689498,1.12593677543411,1.09900390801911,16.8890516315117,1.57069375621265,1.3555791708462,23.5604063431898,0,"R1171_M",NA,2026-03-27 13:30:14
"7",26,3,27,14,0,14,80.4764764764765,36.4534534534535,35.9554554554555,37.4494494494495,39.4414414414414,17.9279279279279,28.4854854854855,23.9039039039039,0.358692736389704,0.373240513910626,5.38039104584556,1.04811782072014,1.05824716848273,15.7217673108021,1.16215203549103,1.03819225901651,17.4322805323654,1.18402095763895,1.09144087825766,17.7603143645843,0,"R1171_M",NA,2026-03-27 14:00:14
"8",26,3,27,14,30,14,96.9104104104104,37.9474474474475,38.4454454454454,38.9434434434434,60.456956956957,18.4259259259259,22.4099099099099,18.4259259259259,0.387812443235298,0.423421152258779,5.81718664852947,1.02096212125012,0.998587307933423,15.3144318187519,1.1060889742513,1.03581827673515,16.5913346137694,1.1644510517277,1.39431579450448,17.4667657759155,0,"R1171_M",NA,2026-03-27 14:30:14
"9",26,3,27,15,0,14,84.4604604604605,38.9434434434434,40.9354354354354,40.4374374374374,98.7032032032032,25.4974974974975,23.4059059059059,32.9674674674675,0.393520651345457,0.136506215847566,5.90280977018186,1.23574218257374,0.978326122793604,18.5361327386061,1.12739647445502,1.00389452594272,16.9109471168253,1.14494397541995,0.961673737721975,17.1741596312992,0,"R1171_M",NA,2026-03-27 15:00:14
"10",26,3,27,15,30,14,97.9064064064064,41.9314314314314,40.4374374374374,39.9394394394394,78.9824824824825,20.4179179179179,37.7482482482483,24.8998998998999,0.245718140086227,0.16931397263059,3.6857721012934,1.04198211505769,0.900522621624509,15.6297317258654,1.00431469594104,0.743435340339282,15.0647204391156,0.824342035906591,0.882697014586003,12.3651305385989,0,"R1171_M",NA,2026-03-27 15:30:14
"11",26,3,27,16,0,14,93.9224224224224,40.4374374374374,42.4294294294294,39.4414414414414,63.444944944945,22.9079079079079,29.9794794794795,29.4814814814815,0.289248346072232,0.311754191357484,4.33872519108348,1.07806108857829,0.857531036667227,16.1709163286744,1.09717474796491,0.896904018073975,16.4576212194736,0.8494322269682,0.846154349685125,12.741483404523,0,"R1171_M",NA,2026-03-27 16:00:14
"12",26,3,27,16,30,14,99.002002002002,45.4174174174174,40.9354354354354,38.4454454454454,80.4764764764765,28.9834834834835,44.4214214214214,27.4894894894895,0.276961272154772,0.187080637757212,4.15441908232157,0.801366619298511,0.611233354065533,12.0204992894777,0.74114133346687,0.562088917703528,11.1171200020031,0.759529171916209,0.810337447971347,11.3929375787431,0,"R1171_M",NA,2026-03-27 16:30:14
"13",26,3,27,17,0,14,97.4084084084084,45.9154154154154,46.7122122122122,43.9234234234234,57.966966966967,25.4974974974975,39.9394394394394,36.9514514514515,0.235924678047932,0.294112962782083,3.53887017071898,0.786898721853193,0.634918675660155,11.8034808277979,0.64037419837082,0.487147496411409,9.60561297556229,0.56269925200135,0.50624371426088,8.44048878002024,0,"R1171_M",NA,2026-03-27 17:00:14
"14",26,3,27,17,30,14,99.002002002002,44.9194194194194,39.9394394394394,39.9394394394394,36.9514514514515,23.4059059059059,28.4854854854855,33.9634634634635,0.374110803741841,0.435095824340605,5.61166205612762,0.632783382973719,0.633100348779947,9.49175074460578,0.591427153862847,0.655466946925244,8.87140730794271,0.45904794302226,0.492634497304566,6.88571914533391,0,"R1171_M",NA,2026-03-27 17:30:14
"15",26,3,27,18,0,14,95.9144144144144,44.4214214214214,39.4414414414414,38.4454454454454,62.946946946947,44.4214214214214,39.9394394394394,27.4894894894895,0.0686302178316992,0.100297721315361,1.02945326747549,0.472481694849323,0.310788061166253,7.08722542273984,0.478136801133312,0.364527366148691,7.17205201699968,0.486169561813029,0.643061095079886,7.29254342719543,0,"R1171_M",NA,2026-03-27 18:00:14
