"","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"1",26,3,27,11,4,5,49.7522522522523,NA,52.3728728728729,46.2382382382382,46.2382382382382,46.2382382382382,46.2382382382382,46.2382382382382,-0.541103204739715,-0.546744187523516,-8.11654807109572,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 11:04:05
"2",26,3,27,11,30,14,68.9229229229229,NA,3.68518518518519,6.47397397397397,76.4924924924925,0.398398398398398,0.398398398398398,0.398398398398398,-0.645148308720569,-0.662480988848236,-9.67722463080853,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 11:30:14
"3",26,3,27,12,0,14,63.9429429429429,13.9774774774775,0.398398398398398,21.9119119119119,48.4054054054054,0.398398398398398,0.398398398398398,0.398398398398398,-1.01710099726675,-1.00417432871847,-15.2565149590012,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 12:00:14
"4",26,3,27,12,30,14,61.950950950951,NA,40.7362362362362,5.97597597597598,50.496996996997,0.398398398398398,0.398398398398398,0.398398398398398,-0.957073912898328,-0.947058996758652,-14.3561086934749,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 12:30:14
"5",26,3,27,13,0,14,62.448948948949,79.9774774774775,97.3088088088088,0.398398398398398,46.4134134134134,0.398398398398398,0.398398398398398,0.398398398398398,-1.04378180847037,-1.04082582252758,-15.6567271270556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 13:00:14
"6",26,3,27,13,30,14,66.2337337337337,NA,72.3093093093093,7.96796796796797,47.9074074074074,0.398398398398398,0.398398398398398,0.398398398398398,-0.987821755143223,-0.990914541068093,-14.8173263271483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 13:30:14
"7",26,3,27,14,0,14,60.456956956957,NA,32.9674674674675,60.954954954955,57.468968968969,0.398398398398398,0.398398398398398,0.398398398398398,-0.744734448580362,-0.727495417202537,-11.1710167287054,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 14:00:14
"8",26,3,27,14,30,14,61.452952952953,NA,48.2062062062062,1.99199199199199,59.460960960961,0.398398398398398,0.398398398398398,0.398398398398398,-0.649909337186922,-0.628172997364764,-9.74864005780384,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 14:30:14
"9",26,3,27,15,0,14,67.9269269269269,1.39439439439439,66.4329329329329,15.9359359359359,63.444944944945,0.398398398398398,0.398398398398398,0.398398398398398,-0.612070158136058,-0.597475238971808,-9.18105237204086,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 15:00:14
"10",26,3,27,15,30,14,64.9389389389389,NA,44.4214214214214,57.468968968969,90.9344344344344,0.398398398398398,0.398398398398398,0.398398398398398,-0.497109140415709,-0.553475401573784,-7.45663710623564,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 15:30:14
"11",26,3,27,16,0,14,64.9389389389389,0.398398398398398,0.398398398398398,18.9239239239239,74.4009009009009,0.398398398398398,0.398398398398398,0.398398398398398,-0.526336103754664,-0.529188609876912,-7.89504155631995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-03-27 16:00:14
