"","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"1",26,3,30,12,0,14,35.9554554554555,29.4814814814815,34.4614614614615,46.9114114114114,97.9064064064064,24.8998998998999,26.4934934934935,26.4934934934935,0.267267858030002,0.13076513913162,4.00901787045002,1.24984594368028,1.14982644095599,18.7476891552042,1.35337150433753,0.948962817603936,20.300572565063,1.35515372000179,0.887571759525151,20.3273058000268,0,"R1171_T",NA,2026-03-30 12:00:14
"2",26,3,30,12,30,14,35.4574574574575,36.4534534534535,33.9634634634635,52.986986986987,99.002002002002,24.8998998998999,25.9954954954955,26.4934934934935,0.19696929765801,0.0869132608200092,2.95453946487015,1.30859413428697,1.28158487085002,19.6289120143046,1.29754351305648,0.960394407479818,19.4631526958471,1.29953375142501,0.890458023066478,19.4930062713751,0,"R1171_T",NA,2026-03-30 12:30:14
"3",26,3,30,13,0,14,32.9674674674675,27.9874874874875,33.9634634634635,53.982982982983,98.4044044044044,26.4934934934935,24.8998998998999,27.4894894894895,0.0265280515580734,-0.0782872213292982,0.397920773371101,1.23147234485078,1.12858532763724,18.4720851727617,1.35611966627587,0.993653120698947,20.341794994138,1.31880123012668,0.865382338379371,19.7820184519002,0,"R1171_T",NA,2026-03-30 13:00:14
"4",26,3,30,13,30,14,33.4654654654655,34.9594594594595,34.9594594594595,55.476976976977,99.002002002002,24.9994994994995,28.9834834834835,25.4974974974975,0.028346113923591,-0.083284201597707,0.425191708853865,1.31124562639044,1.2555262556763,19.6686843958566,1.45407467785444,1.02545140858225,21.8111201678167,1.34441452749798,0.874053809632865,20.1662179124697,0,"R1171_T",NA,2026-03-30 13:30:14
"5",26,3,30,14,0,14,62.946946946947,30.9754754754755,36.4534534534535,45.9154154154154,99.002002002002,22.4099099099099,28.9834834834835,29.4814814814815,-0.0163357360801435,0.057464037314209,-0.245036041202152,1.27462506665656,1.16683488599986,19.1193759998484,1.35547020394559,0.939408318948842,20.3320530591839,1.35780053665205,0.805970612153347,20.3670080497808,0,"R1171_T",NA,2026-03-30 14:00:14
"6",26,3,30,14,30,14,39.4414414414414,28.4854854854855,33.9634634634635,43.9234234234234,99.002002002002,25.9954954954955,26.4934934934935,27.9874874874875,0.266010089377228,0.159231204912082,3.99015134065843,1.35523276463006,1.09017579318556,20.3284914694509,1.41695027812971,0.893793509847216,21.2542541719456,1.23623395036421,0.637115131825224,18.5435092554632,0,"R1171_T",NA,2026-03-30 14:30:14
"7",26,3,30,15,0,14,38.4454454454454,32.4694694694695,44.9194194194194,57.6681681681682,98.4044044044044,25.4974974974975,27.4894894894895,29.4814814814815,0.270972495809234,0.200361377668212,4.06458743713852,1.35651368949366,1.04992929989132,20.3477053424049,1.30864248985063,0.91480739358013,19.6296373477595,1.2063786574449,0.771641124656924,18.0956798616734,0,"R1171_T",NA,2026-03-30 15:00:14
"8",26,3,30,15,30,14,46.4134134134134,34.9594594594595,42.9274274274274,55.476976976977,97.4084084084084,28.4854854854855,27.9874874874875,32.4694694694695,0.312909116289438,0.205628951966615,4.69363674434157,1.30564320933998,0.999682423948654,19.5846481400998,1.23763261028242,0.812647375966124,18.5644891542363,1.02775916161742,0.522454937493434,15.4163874242614,0,"R1171_T",NA,2026-03-30 15:30:14
"9",26,3,30,16,0,14,42.4294294294294,32.9674674674675,43.9234234234234,50.496996996997,98.9024024024024,26.9914914914915,30.4774774774775,31.4734734734735,0.174882343998915,0.048589219729891,2.62323515998372,1.23146153349007,0.827975309912541,18.4719230023511,1.12035186360009,0.695023353718177,16.8052779540013,0.841730348741974,0.395321691480438,12.6259552311296,0,"R1171_T",NA,2026-03-30 16:00:14
"10",26,3,30,16,30,14,48.9034034034034,35.4574574574575,48.4054054054054,65.4369369369369,98.9024024024024,30.4774774774775,33.4654654654655,31.4734734734735,0.223257685888929,0.117582091216849,3.34886528833394,1.21448444998771,0.816874573087835,18.2172667498157,0.98511603948709,0.596050107663068,14.7767405923064,0.706522020256153,0.509743957895241,10.5978303038423,0,"R1171_T",NA,2026-03-30 16:30:14
