"","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"838",26,5,5,13,30,14,33.4654654654655,26.9914914914915,0.398398398398398,0.398398398398398,23.9039039039039,21.4139139139139,0.398398398398398,0.398398398398398,0.604785040847953,0.50479539382915,9.0717756127193,0.830967114221478,0.354049821162007,12.4645067133222,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 13:30:14
"839",26,5,5,14,0,14,30.4774774774775,25.4974974974975,0.398398398398398,0.398398398398398,30.4774774774775,21.4139139139139,0.398398398398398,0.398398398398398,0.596016035168513,0.478999192154316,8.94024052752769,0.875196264339067,0.350768520588908,13.127943965086,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 14:00:14
"840",26,5,5,14,30,14,33.4654654654655,29.4814814814815,0.398398398398398,0.398398398398398,21.4139139139139,18.9239239239239,0.398398398398398,0.398398398398398,0.677702766401749,0.628811684496674,10.1655414960262,0.843182084967155,0.351356083439265,12.6477312745073,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 14:30:14
"841",26,5,5,15,0,14,44.4214214214214,26.4934934934935,0.398398398398398,0.398398398398398,23.9039039039039,23.7047047047047,0.398398398398398,0.398398398398398,0.511396807033684,0.450219873968955,7.67095210550525,0.777217241106297,0.223398892195673,11.6582586165945,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 15:00:14
"842",26,5,5,15,30,14,33.9634634634635,30.4774774774775,0.398398398398398,0.398398398398398,23.9039039039039,23.9039039039039,0.398398398398398,0.398398398398398,0.633972420328288,0.480797424523321,9.50958630492431,0.693270649689877,0.205198656822844,10.3990597453481,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 15:30:14
"843",26,5,5,16,0,14,37.9474474474475,35.4574574574575,0.398398398398398,0.398398398398398,27.4894894894895,19.4219219219219,0.398398398398398,0.398398398398398,0.503465867861881,0.363880709990884,7.55198801792821,0.61588731809022,0.222582667346393,9.23830977135329,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 16:00:14
"844",26,5,5,16,30,14,37.4494494494495,29.9794794794795,0.398398398398398,0.398398398398398,34.4614614614615,20.4179179179179,0.398398398398398,0.398398398398398,0.34262915570204,0.195837078405515,5.13943733553059,0.502943000514717,0.142332116262092,7.54414500772075,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 16:30:14
"845",26,5,5,17,0,14,35.9554554554555,33.4654654654655,0.398398398398398,0.398398398398398,29.4814814814815,22.9079079079079,0.398398398398398,0.398398398398398,0.237130541664308,0.144055702113077,3.55695812496463,0.348411985544425,0.0714554312683339,5.22617978316637,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 17:00:14
"846",26,5,5,17,30,14,36.9514514514515,28.9834834834835,0.398398398398398,0.398398398398398,31.9714714714715,22.4099099099099,0.398398398398398,0.398398398398398,0.0790105042519757,0.00122324174274556,1.18515756377964,0.157032698793976,-0.0269943041293852,2.35549048190964,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 17:30:14
"847",26,5,5,18,0,14,43.9234234234234,25.9954954954955,0.398398398398398,0.398398398398398,28.4854854854855,25.4974974974975,0.398398398398398,0.398398398398398,0.109269826290565,0.0911988385610919,1.63904739435847,0.230096877559238,-0.00935691367372061,3.45145316338856,NA,NA,NA,NA,NA,NA,NA,"R1171_MB",NA,2026-05-05 18:00:14
