dt,Date,time,canopy,period,condition,gsw_var,gsw_m,instrument,gsw_sd,gbw_m,gtw,E_apparent_m,VPcham_m,VPref_m,VPleaf_m,VPDleaf_m,Fs_m,Fm'_m,Fm'_sd,rh_s_m,PhiPS2_m,PhiPS2_sd,rh_r_m,Tleaf_m,flow_m,flow_s_m
2026-07-02T12:28:19Z,2026-07-02,05:28:19,Lower,early,drought,gsw_zeroed_m,0.0012393333333333334,PSA-00618,0.022780841086948212,2.9197010833333334,-0.017728833333333333,-0.18440341666666668,2.62657075,2.631032916666667,3.59105025,0.9644794999999999,180.18430525,516.4578398333333,44.55393064928737,72.50083333333333,0.6479825833333334,0.09547255482118058,72.625,27.055,156.45833333333334,155.05
2026-07-02T12:28:19Z,2026-07-02,05:28:19,Lower,early,drought,gsw_rem_m,0.0049573333333333336,PSA-00618,0.022780841086948212,2.9197010833333334,-0.017728833333333333,-0.18440341666666668,2.62657075,2.631032916666667,3.59105025,0.9644794999999999,180.18430525,516.4578398333333,44.55393064928737,72.50083333333333,0.6479825833333334,0.09547255482118058,72.625,27.055,156.45833333333334,155.05
2026-07-03T12:33:58Z,2026-07-03,05:33:58,Lower,early,drought,gsw_raw_m,-0.008615833333333333,PSA-00618,0.00751104030844939,2.9191807499999998,-0.00865925,-0.07983466666666666,2.1310593333333334,2.1330084166666667,2.9351515833333335,0.80409225,161.81376716666665,536.5713525,17.199911908796214,72.46916666666667,0.6983669166666666,0.10272452246881934,72.53416666666666,23.661666666666665,156.38333333333333,155.425
2026-07-03T12:33:58Z,2026-07-03,05:33:58,Lower,early,drought,gsw_zeroed_m,4.0866666666666666e-4,PSA-00618,0.00751104030844939,2.9191807499999998,-0.00865925,-0.07983466666666666,2.1310593333333334,2.1330084166666667,2.9351515833333335,0.80409225,161.81376716666665,536.5713525,17.199911908796214,72.46916666666667,0.6983669166666666,0.10272452246881934,72.53416666666666,23.661666666666665,156.38333333333333,155.425
2026-07-03T12:33:58Z,2026-07-03,05:33:58,Lower,early,drought,gsw_rem_m,0.002452,PSA-00618,0.00751104030844939,2.9191807499999998,-0.00865925,-0.07983466666666666,2.1310593333333334,2.1330084166666667,2.9351515833333335,0.80409225,161.81376716666665,536.5713525,17.199911908796214,72.46916666666667,0.6983669166666666,0.10272452246881934,72.53416666666666,23.661666666666665,156.38333333333333,155.425
2026-07-07T12:46:16Z,2026-07-07,05:46:16,Lower,early,drought,gsw_raw_m,-0.0024899166666666668,PSA-00618,0.015880527673041676,1.4315043333333333,-0.0026496666666666665,-0.019687,3.1035345,3.105240333333333,3.71591625,0.6123815,152.34616475,529.1134923333333,23.19244149191827,84.35666666666667,0.71254575,0.07499312220357884,84.405,27.639166666666668,56.63333333333333,56.358333333333334
2026-07-07T12:46:16Z,2026-07-07,05:46:16,Lower,early,drought,gsw_zeroed_m,0.005400916666666667,PSA-00618,0.015880527673041676,1.4315043333333333,-0.0026496666666666665,-0.019687,3.1035345,3.105240333333333,3.71591625,0.6123815,152.34616475,529.1134923333333,23.19244149191827,84.35666666666667,0.71254575,0.07499312220357884,84.405,27.639166666666668,56.63333333333333,56.358333333333334
2026-07-07T12:46:16Z,2026-07-07,05:46:16,Lower,early,drought,gsw_rem_m,0.016202750000000002,PSA-00618,0.015880527673041676,1.4315043333333333,-0.0026496666666666665,-0.019687,3.1035345,3.105240333333333,3.71591625,0.6123815,152.34616475,529.1134923333333,23.19244149191827,84.35666666666667,0.71254575,0.07499312220357884,84.405,27.639166666666668,56.63333333333333,56.358333333333334
2026-07-08T12:35:15Z,2026-07-08,05:35:15,Lower,early,drought,gsw_raw_m,-0.01627975,PSA-00618,0.007473044020465702,2.2423634166666666,-0.016426416666666666,-0.1368385,3.03061925,3.0359585,3.73780675,0.7071875833333333,169.62811341666668,536.61115775,29.271307305067236,80.91916666666667,0.6869481666666667,0.09131177117868143,81.06333333333333,27.739166666666666,100.73333333333333,100.225
2026-07-08T12:35:15Z,2026-07-08,05:35:15,Lower,early,drought,gsw_zeroed_m,1.95e-5,PSA-00618,0.007473044020465702,2.2423634166666666,-0.016426416666666666,-0.1368385,3.03061925,3.0359585,3.73780675,0.7071875833333333,169.62811341666668,536.61115775,29.271307305067236,80.91916666666667,0.6869481666666667,0.09131177117868143,81.06333333333333,27.739166666666666,100.73333333333333,100.225
2026-07-08T12:35:15Z,2026-07-08,05:35:15,Lower,early,drought,gsw_rem_m,2.34e-4,PSA-00618,0.007473044020465702,2.2423634166666666,-0.016426416666666666,-0.1368385,3.03061925,3.0359585,3.73780675,0.7071875833333333,169.62811341666668,536.61115775,29.271307305067236,80.91916666666667,0.6869481666666667,0.09131177117868143,81.06333333333333,27.739166666666666,100.73333333333333,100.225
2026-07-09T12:47:12Z,2026-07-09,05:47:12,Lower,early,drought,gsw_raw_m,0.025766749999999998,PSA-00618,0.032179371249648855,1.925011,0.024978583333333335,0.18812408333333333,3.0565375,3.0498830833333335,3.693918666666667,0.6373809166666666,133.74000866666665,524.0690154166666,29.15559095401991,82.51,0.74613425,0.06085424486744012,82.33666666666667,27.538333333333334,82.125,81.41666666666667
2026-07-09T12:47:12Z,2026-07-09,05:47:12,Lower,early,drought,gsw_zeroed_m,0.031864583333333335,PSA-00618,0.032179371249648855,1.925011,0.024978583333333335,0.18812408333333333,3.0565375,3.0498830833333335,3.693918666666667,0.6373809166666666,133.74000866666665,524.0690154166666,29.15559095401991,82.51,0.74613425,0.06085424486744012,82.33666666666667,27.538333333333334,82.125,81.41666666666667
2026-07-09T12:47:12Z,2026-07-09,05:47:12,Lower,early,drought,gsw_rem_m,0.04248611111111111,PSA-00618,0.032179371249648855,1.925011,0.024978583333333335,0.18812408333333333,3.0565375,3.0498830833333335,3.693918666666667,0.6373809166666666,133.74000866666665,524.0690154166666,29.15559095401991,82.51,0.74613425,0.06085424486744012,82.33666666666667,27.538333333333334,82.125,81.41666666666667
2026-07-13T12:43:51Z,2026-07-13,05:43:51,Lower,early,drought,gsw_raw_m,-0.02445425,PSA-00618,0.018514918393383116,2.4093256666666667,-0.024842666666666666,-0.1709965,3.0221750833333334,3.0282016666666665,3.62597125,0.6037963333333334,145.66549883333334,524.3800429166666,30.24863797805103,81.56333333333333,0.72248175,0.0587894919585975,81.7275,27.22,111.24166666666667,110.75
2026-07-13T12:43:51Z,2026-07-13,05:43:51,Lower,early,drought,gsw_zeroed_m,0.0016084166666666666,PSA-00618,0.018514918393383116,2.4093256666666667,-0.024842666666666666,-0.1709965,3.0221750833333334,3.0282016666666665,3.62597125,0.6037963333333334,145.66549883333334,524.3800429166666,30.24863797805103,81.56333333333333,0.72248175,0.0587894919585975,81.7275,27.22,111.24166666666667,110.75
2026-07-13T12:43:51Z,2026-07-13,05:43:51,Lower,early,drought,gsw_rem_m,0.0096505,PSA-00618,0.018514918393383116,2.4093256666666667,-0.024842666666666666,-0.1709965,3.0221750833333334,3.0282016666666665,3.62597125,0.6037963333333334,145.66549883333334,524.3800429166666,30.24863797805103,81.56333333333333,0.72248175,0.0587894919585975,81.7275,27.22,111.24166666666667,110.75
2026-07-14T11:40:57Z,2026-07-14,04:40:57,Lower,early,drought,gsw_raw_m,-0.050895333333333334,PSA-00618,0.03213438292640153,2.33775825,-0.05256458333333333,-0.3411345,3.253876583333333,3.266636666666667,3.82430175,0.5704248333333334,176.93108116666667,511.5845185833333,16.54799390350173,83.44333333333333,0.6543340833333333,0.05737854257070215,83.77666666666667,28.13083333333333,106.45833333333333,105.85
2026-07-14T11:40:57Z,2026-07-14,04:40:57,Lower,early,drought,gsw_zeroed_m,0,PSA-00618,0.03213438292640153,2.33775825,-0.05256458333333333,-0.3411345,3.253876583333333,3.266636666666667,3.82430175,0.5704248333333334,176.93108116666667,511.5845185833333,16.54799390350173,83.44333333333333,0.6543340833333333,0.05737854257070215,83.77666666666667,28.13083333333333,106.45833333333333,105.85
2026-07-14T11:40:57Z,2026-07-14,04:40:57,Lower,early,drought,gsw_rem_m,NA,PSA-00618,0.03213438292640153,2.33775825,-0.05256458333333333,-0.3411345,3.253876583333333,3.266636666666667,3.82430175,0.5704248333333334,176.93108116666667,511.5845185833333,16.54799390350173,83.44333333333333,0.6543340833333333,0.05737854257070215,83.77666666666667,28.13083333333333,106.45833333333333,105.85
2026-07-15T12:41:16Z,2026-07-15,05:41:16,Lower,early,drought,gsw_raw_m,-0.04180233333333333,PSA-00618,0.017200906505357806,2.2305111666666666,-0.042737166666666666,-0.31104325,3.234828,3.24679375,3.8528710833333335,0.6180433333333333,123.53944775000001,512.3691610833333,22.167375587373005,82.51583333333333,0.7591611666666667,0.02088080066312912,82.8225,28.259999999999998,99.38333333333333,98.71666666666667
2026-07-15T12:41:16Z,2026-07-15,05:41:16,Lower,early,drought,gsw_zeroed_m,0,PSA-00618,0.017200906505357806,2.2305111666666666,-0.042737166666666666,-0.31104325,3.234828,3.24679375,3.8528710833333335,0.6180433333333333,123.53944775000001,512.3691610833333,22.167375587373005,82.51583333333333,0.7591611666666667,0.02088080066312912,82.8225,28.259999999999998,99.38333333333333,98.71666666666667
2026-07-15T12:41:16Z,2026-07-15,05:41:16,Lower,early,drought,gsw_rem_m,NA,PSA-00618,0.017200906505357806,2.2305111666666666,-0.042737166666666666,-0.31104325,3.234828,3.24679375,3.8528710833333335,0.6180433333333333,123.53944775000001,512.3691610833333,22.167375587373005,82.51583333333333,0.7591611666666667,0.02088080066312912,82.8225,28.259999999999998,99.38333333333333,98.71666666666667
2026-07-16T12:38:42Z,2026-07-16,05:38:42,Lower,early,recovery,gsw_raw_m,0.09851133333333334,PSA-00618,0.16255836362663625,2.3117245833333335,0.08622874999999999,0.34608191666666666,3.2706163333333333,3.25902525,3.67139475,0.40077866666666667,165.93763158333334,520.1307245833333,30.22668733483747,86.32916666666667,0.6810496666666667,0.06915896165729464,86.0275,27.434166666666666,104.725,104.08333333333333
2026-07-16T12:38:42Z,2026-07-16,05:38:42,Lower,early,recovery,gsw_zeroed_m,0.105259,PSA-00618,0.16255836362663625,2.3117245833333335,0.08622874999999999,0.34608191666666666,3.2706163333333333,3.25902525,3.67139475,0.40077866666666667,165.93763158333334,520.1307245833333,30.22668733483747,86.32916666666667,0.6810496666666667,0.06915896165729464,86.0275,27.434166666666666,104.725,104.08333333333333
2026-07-16T12:38:42Z,2026-07-16,05:38:42,Lower,early,recovery,gsw_rem_m,0.15788850000000001,PSA-00618,0.16255836362663625,2.3117245833333335,0.08622874999999999,0.34608191666666666,3.2706163333333333,3.25902525,3.67139475,0.40077866666666667,165.93763158333334,520.1307245833333,30.22668733483747,86.32916666666667,0.6810496666666667,0.06915896165729464,86.0275,27.434166666666666,104.725,104.08333333333333
2026-07-20T12:50:55Z,2026-07-20,05:50:55,Lower,early,recovery,gsw_raw_m,0.022197500000000002,PSA-00618,0.03818818836546666,2.246357833333333,0.021413333333333333,0.12033158333333333,3.0878918333333334,3.0839161666666666,3.5893034166666666,0.5014116666666667,144.72329458333334,511.4808146666667,39.17761442264806,84.595,0.7219370833333334,0.0854090529505012,84.48916666666666,27.045833333333334,100.19166666666666,99.41666666666667
2026-07-20T12:50:55Z,2026-07-20,05:50:55,Lower,early,recovery,gsw_zeroed_m,0.030367916666666668,PSA-00618,0.03818818836546666,2.246357833333333,0.021413333333333333,0.12033158333333333,3.0878918333333334,3.0839161666666666,3.5893034166666666,0.5014116666666667,144.72329458333334,511.4808146666667,39.17761442264806,84.595,0.7219370833333334,0.0854090529505012,84.48916666666666,27.045833333333334,100.19166666666666,99.41666666666667
2026-07-20T12:50:55Z,2026-07-20,05:50:55,Lower,early,recovery,gsw_rem_m,0.04049055555555556,PSA-00618,0.03818818836546666,2.246357833333333,0.021413333333333333,0.12033158333333333,3.0878918333333334,3.0839161666666666,3.5893034166666666,0.5014116666666667,144.72329458333334,511.4808146666667,39.17761442264806,84.595,0.7219370833333334,0.0854090529505012,84.48916666666666,27.045833333333334,100.19166666666666,99.41666666666667
2026-07-21T12:45:25Z,2026-07-21,05:45:25,Lower,early,recovery,gsw_raw_m,-0.00751475,PSA-00618,0.03587458702993223,2.2631296666666665,-0.008086416666666667,-0.03429591666666666,3.276547916666667,3.278525,3.6607979166666667,0.38425,191.18392375,544.78013875,21.275109879566983,86.48,0.6509720833333333,0.0813422009866715,86.53583333333333,27.381666666666668,101.90833333333333,101.16666666666667
2026-07-21T12:45:25Z,2026-07-21,05:45:25,Lower,early,recovery,gsw_zeroed_m,0.0112545,PSA-00618,0.03587458702993223,2.2631296666666665,-0.008086416666666667,-0.03429591666666666,3.276547916666667,3.278525,3.6607979166666667,0.38425,191.18392375,544.78013875,21.275109879566983,86.48,0.6509720833333333,0.0813422009866715,86.53583333333333,27.381666666666668,101.90833333333333,101.16666666666667
2026-07-21T12:45:25Z,2026-07-21,05:45:25,Lower,early,recovery,gsw_rem_m,0.022509,PSA-00618,0.03587458702993223,2.2631296666666665,-0.008086416666666667,-0.03429591666666666,3.276547916666667,3.278525,3.6607979166666667,0.38425,191.18392375,544.78013875,21.275109879566983,86.48,0.6509720833333333,0.0813422009866715,86.53583333333333,27.381666666666668,101.90833333333333,101.16666666666667
2026-07-22T12:39:20Z,2026-07-22,05:39:20,Lower,early,recovery,gsw_raw_m,-0.022487833333333332,PSA-00618,0.01777861635803137,2.85715,-0.0227735,-0.13362374999999999,2.79003875,2.793489166666667,3.3016473333333334,0.5116088333333333,158.02612691666667,511.18257900000003,31.986074104743256,83.135,0.6934619166666667,0.08474490796765885,83.2375,25.63,149.35,148.29999999999998
2026-07-22T12:39:20Z,2026-07-22,05:39:20,Lower,early,recovery,gsw_zeroed_m,8.857499999999999e-4,PSA-00618,0.01777861635803137,2.85715,-0.0227735,-0.13362374999999999,2.79003875,2.793489166666667,3.3016473333333334,0.5116088333333333,158.02612691666667,511.18257900000003,31.986074104743256,83.135,0.6934619166666667,0.08474490796765885,83.2375,25.63,149.35,148.29999999999998
2026-07-22T12:39:20Z,2026-07-22,05:39:20,Lower,early,recovery,gsw_rem_m,0.010629,PSA-00618,0.01777861635803137,2.85715,-0.0227735,-0.13362374999999999,2.79003875,2.793489166666667,3.3016473333333334,0.5116088333333333,158.02612691666667,511.18257900000003,31.986074104743256,83.135,0.6934619166666667,0.08474490796765885,83.2375,25.63,149.35,148.29999999999998
2026-07-23T12:56:48Z,2026-07-23,05:56:48,Lower,early,recovery,gsw_raw_m,-0.046413166666666665,PSA-00618,0.02585134330546422,2.372987833333333,-0.0476465,-0.2491195,3.2447239166666666,3.25357675,3.7051310833333333,0.46040733333333334,149.6170755,519.7917073333333,50.830645169993566,85.99833333333333,0.716918,0.07283187870581248,86.23333333333333,27.59,108.875,108.10833333333333
2026-07-23T12:56:48Z,2026-07-23,05:56:48,Lower,early,recovery,gsw_zeroed_m,0,PSA-00618,0.02585134330546422,2.372987833333333,-0.0476465,-0.2491195,3.2447239166666666,3.25357675,3.7051310833333333,0.46040733333333334,149.6170755,519.7917073333333,50.830645169993566,85.99833333333333,0.716918,0.07283187870581248,86.23333333333333,27.59,108.875,108.10833333333333
2026-07-23T12:56:48Z,2026-07-23,05:56:48,Lower,early,recovery,gsw_rem_m,NA,PSA-00618,0.02585134330546422,2.372987833333333,-0.0476465,-0.2491195,3.2447239166666666,3.25357675,3.7051310833333333,0.46040733333333334,149.6170755,519.7917073333333,50.830645169993566,85.99833333333333,0.716918,0.07283187870581248,86.23333333333333,27.59,108.875,108.10833333333333
2026-06-22T19:45:13Z,2026-06-22,12:45:13,Lower,midday,predrought,gsw_raw_m,-0.019743916666666667,PSA-00618,0.17257860020052962,2.9175974166666667,-0.02935091666666667,0.3376435,3.5057865833333333,3.497705916666667,4.242924,0.7371375,40.76096441666667,184.1960755,39.245604562868266,93.43333333333334,0.77975125,0.011883993039722865,93.205,29.684166666666666,156.21666666666667,154.775
2026-06-22T19:45:13Z,2026-06-22,12:45:13,Lower,midday,predrought,gsw_zeroed_m,0.06773858333333332,PSA-00618,0.17257860020052962,2.9175974166666667,-0.02935091666666667,0.3376435,3.5057865833333333,3.497705916666667,4.242924,0.7371375,40.76096441666667,184.1960755,39.245604562868266,93.43333333333334,0.77975125,0.011883993039722865,93.205,29.684166666666666,156.21666666666667,154.775
2026-06-22T19:45:13Z,2026-06-22,12:45:13,Lower,midday,predrought,gsw_rem_m,0.13547716666666665,PSA-00618,0.17257860020052962,2.9175974166666667,-0.02935091666666667,0.3376435,3.5057865833333333,3.497705916666667,4.242924,0.7371375,40.76096441666667,184.1960755,39.245604562868266,93.43333333333334,0.77975125,0.011883993039722865,93.205,29.684166666666666,156.21666666666667,154.775
2026-06-24T19:06:48Z,2026-06-24,12:06:48,Lower,midday,predrought,gsw_raw_m,-0.13265666666666667,PSA-00618,0.15903044739827957,2.91968275,-0.14863883333333333,-0.82686075,4.153283166666666,4.173137666666666,4.64181725,0.4885340833333333,80.65265333333333,329.9034805833333,102.27828712279579,92.64916666666667,0.75452,0.018784794973111044,93.14833333333334,31.3875,156.44166666666666,154.63333333333333
2026-06-24T19:06:48Z,2026-06-24,12:06:48,Lower,midday,predrought,gsw_zeroed_m,0.006257916666666667,PSA-00618,0.15903044739827957,2.91968275,-0.14863883333333333,-0.82686075,4.153283166666666,4.173137666666666,4.64181725,0.4885340833333333,80.65265333333333,329.9034805833333,102.27828712279579,92.64916666666667,0.75452,0.018784794973111044,93.14833333333334,31.3875,156.44166666666666,154.63333333333333
2026-06-24T19:06:48Z,2026-06-24,12:06:48,Lower,midday,predrought,gsw_rem_m,0.025031666666666667,PSA-00618,0.15903044739827957,2.91968275,-0.14863883333333333,-0.82686075,4.153283166666666,4.173137666666666,4.64181725,0.4885340833333333,80.65265333333333,329.9034805833333,102.27828712279579,92.64916666666667,0.75452,0.018784794973111044,93.14833333333334,31.3875,156.44166666666666,154.63333333333333
2026-06-30T18:55:51Z,2026-06-30,11:55:51,Lower,midday,predrought,gsw_raw_m,-0.09384525,PSA-00618,0.10577050950320785,2.80769125,-0.10133125,-0.5064890833333333,3.8074865,3.8212288333333335,4.226634916666667,0.41914833333333334,68.61531675,217.21280808333333,21.000462477225355,94.61333333333333,0.68800125,0.1790100645535811,94.93166666666667,29.705833333333334,144.66666666666666,143.55
2026-06-30T18:55:51Z,2026-06-30,11:55:51,Lower,midday,predrought,gsw_zeroed_m,0.01052525,PSA-00618,0.10577050950320785,2.80769125,-0.10133125,-0.5064890833333333,3.8074865,3.8212288333333335,4.226634916666667,0.41914833333333334,68.61531675,217.21280808333333,21.000462477225355,94.61333333333333,0.68800125,0.1790100645535811,94.93166666666667,29.705833333333334,144.66666666666666,143.55
2026-06-30T18:55:51Z,2026-06-30,11:55:51,Lower,midday,predrought,gsw_rem_m,0.042101,PSA-00618,0.10577050950320785,2.80769125,-0.10133125,-0.5064890833333333,3.8074865,3.8212288333333335,4.226634916666667,0.41914833333333334,68.61531675,217.21280808333333,21.000462477225355,94.61333333333333,0.68800125,0.1790100645535811,94.93166666666667,29.705833333333334,144.66666666666666,143.55
2026-07-02T18:15:08Z,2026-07-02,11:15:08,Lower,midday,drought,gsw_raw_m,-0.0014456666666666665,PSA-00618,0.03248575659167158,2.9199098333333335,-0.0017770833333333334,-0.03127541666666667,3.5358455833333333,3.5365753333333334,4.457598333333333,0.9217525833333333,110.16902358333334,475.0651575833333,63.61335440142037,87.3375,0.7677154166666667,0.01793445494753469,87.35166666666666,30.669999999999998,156.475,155.15833333333333
2026-07-02T18:15:08Z,2026-07-02,11:15:08,Lower,midday,drought,gsw_zeroed_m,0.01291175,PSA-00618,0.03248575659167158,2.9199098333333335,-0.0017770833333333334,-0.03127541666666667,3.5358455833333333,3.5365753333333334,4.457598333333333,0.9217525833333333,110.16902358333334,475.0651575833333,63.61335440142037,87.3375,0.7677154166666667,0.01793445494753469,87.35166666666666,30.669999999999998,156.475,155.15833333333333
2026-07-02T18:15:08Z,2026-07-02,11:15:08,Lower,midday,drought,gsw_rem_m,0.0309882,PSA-00618,0.03248575659167158,2.9199098333333335,-0.0017770833333333334,-0.03127541666666667,3.5358455833333333,3.5365753333333334,4.457598333333333,0.9217525833333333,110.16902358333334,475.0651575833333,63.61335440142037,87.3375,0.7677154166666667,0.01793445494753469,87.35166666666666,30.669999999999998,156.475,155.15833333333333
2026-07-03T17:49:37Z,2026-07-03,10:49:37,Lower,midday,drought,gsw_raw_m,-0.0033983333333333335,PSA-00618,0.01681834982356708,2.75951425,-0.003496833333333333,-0.07824974999999999,3.4293952500000002,3.4311491666666667,7.164599583333334,3.7352041666666667,121.0764045,516.3473204166667,61.70183170817552,93.58416666666666,0.76569425,0.017667814847266004,93.6475,39.155833333333334,139.925,139.125
2026-07-03T17:49:37Z,2026-07-03,10:49:37,Lower,midday,drought,gsw_zeroed_m,0.004480583333333334,PSA-00618,0.01681834982356708,2.75951425,-0.003496833333333333,-0.07824974999999999,3.4293952500000002,3.4311491666666667,7.164599583333334,3.7352041666666667,121.0764045,516.3473204166667,61.70183170817552,93.58416666666666,0.76569425,0.017667814847266004,93.6475,39.155833333333334,139.925,139.125
2026-07-03T17:49:37Z,2026-07-03,10:49:37,Lower,midday,drought,gsw_rem_m,0.008961166666666668,PSA-00618,0.01681834982356708,2.75951425,-0.003496833333333333,-0.07824974999999999,3.4293952500000002,3.4311491666666667,7.164599583333334,3.7352041666666667,121.0764045,516.3473204166667,61.70183170817552,93.58416666666666,0.76569425,0.017667814847266004,93.6475,39.155833333333334,139.925,139.125
2026-07-07T17:26:02Z,2026-07-07,10:26:02,Lower,midday,drought,gsw_raw_m,-0.022748916666666667,PSA-00618,0.05226652715641651,2.7741036666666665,-0.0238395,-0.16643425,3.7894665,3.79291675,4.423496083333333,0.63402925,102.41243175,430.70209516666665,110.92573219677152,92.1575,0.7660980833333333,0.02414954506425755,92.2575,30.551666666666666,142.2,141.13333333333333
2026-07-07T17:26:02Z,2026-07-07,10:26:02,Lower,midday,drought,gsw_zeroed_m,0.013567250000000001,PSA-00618,0.05226652715641651,2.7741036666666665,-0.0238395,-0.16643425,3.7894665,3.79291675,4.423496083333333,0.63402925,102.41243175,430.70209516666665,110.92573219677152,92.1575,0.7660980833333333,0.02414954506425755,92.2575,30.551666666666666,142.2,141.13333333333333
2026-07-07T17:26:02Z,2026-07-07,10:26:02,Lower,midday,drought,gsw_rem_m,0.054269000000000005,PSA-00618,0.05226652715641651,2.7741036666666665,-0.0238395,-0.16643425,3.7894665,3.79291675,4.423496083333333,0.63402925,102.41243175,430.70209516666665,110.92573219677152,92.1575,0.7660980833333333,0.02414954506425755,92.2575,30.551666666666666,142.2,141.13333333333333
2026-07-08T17:50:26Z,2026-07-08,10:50:26,Lower,midday,drought,gsw_raw_m,-0.03470391666666667,PSA-00618,0.04485510740648126,2.6620749166666666,-0.035846833333333335,-0.34136025,4.180273583333333,4.189595333333333,4.9469813333333335,0.7667078333333334,91.85236725,410.06703058333335,101.94211788081134,92.22416666666666,0.77643175,0.016802172219551097,92.43583333333333,32.560833333333335,131.75,130.725
2026-07-08T17:50:26Z,2026-07-08,10:50:26,Lower,midday,drought,gsw_zeroed_m,0.0011764166666666665,PSA-00618,0.04485510740648126,2.6620749166666666,-0.035846833333333335,-0.34136025,4.180273583333333,4.189595333333333,4.9469813333333335,0.7667078333333334,91.85236725,410.06703058333335,101.94211788081134,92.22416666666666,0.77643175,0.016802172219551097,92.43583333333333,32.560833333333335,131.75,130.725
