date,datetime,daily_max,daily_min,amplitude,twd,twd_norm,twd_min,instance,Temperature,Humidity,VPD,Tree_ID,minute,hour,displacement.um.fixed,second,twd_pd
2026-07-05,2026-07-05T17:45:00Z,2391.1132815,2200.1953127,190.91796879999993,187.98828129999993,0.23780111172528864,0.16429894987559115,10,29.07999992,88.37000275,0.467971742,BioR1170,43,10,2333.0078127,0,0.1645048383050395
2026-07-05,2026-07-05T18:00:00Z,2391.1132815,2200.1953127,190.91796879999993,198.2421875,0.2507720813890602,0.16429894987559115,10,29.53000069,89.41000366,0.437324345,BioR1170,58,11,2322.7539065,0,0.1645048383050395
2026-07-05,2026-07-05T18:15:00Z,2391.1132815,2200.1953127,190.91796879999993,208.00781254999993,0.2631253859542332,0.16429894987559115,10,29.87999916,90.97000122,0.380480826,BioR1170,13,11,2312.98828145,0,0.1645048383050395
2026-07-05,2026-07-05T18:30:00Z,2391.1132815,2200.1953127,190.91796879999993,215.33203129999993,0.27239036433067626,0.16429894987559115,10,29.90999985,89.34999847,0.449513584,BioR1170,28,11,2305.6640627,0,0.1645048383050395
2026-07-05,2026-07-05T18:45:00Z,2391.1132815,2200.1953127,190.91796879999993,220.21484379999993,0.27856701658163835,0.16429894987559115,10,29.86000061,88.69999695,0.475581706,BioR1170,43,11,2300.7812502,0,0.1645048383050395
2026-07-05,2026-07-05T19:00:00Z,2391.1132815,2200.1953127,190.91796879999993,226.07421879999993,0.28597899928279286,0.16429894987559115,10,29.77000046,87.05000305,0.542214692,BioR1170,58,12,2294.9218752,0,0.1645048383050395
2026-07-05,2026-07-05T19:15:00Z,2391.1132815,2200.1953127,190.91796879999993,232.42187504999993,0.2940086472090435,0.16429894987559115,10,29.71999931,87.23000336,0.533144057,BioR1170,13,12,2288.57421895,0,0.1645048383050395
2026-07-05,2026-07-05T19:30:00Z,2391.1132815,2200.1953127,190.91796879999993,238.28125004999993,0.301420629910198,0.16429894987559115,10,29.77000046,86.76999664,0.553938448,BioR1170,28,12,2282.71484395,0,0.1645048383050395
2026-07-05,2026-07-05T19:45:00Z,2391.1132815,2200.1953127,190.91796879999993,245.60546879999993,0.3106856082866411,0.16429894987559115,10,29.80999947,89.08999634,0.457851321,BioR1170,43,12,2275.3906252,0,0.1645048383050395
2026-07-05,2026-07-05T20:00:00Z,2391.1132815,2200.1953127,190.91796879999993,253.90625004999993,0.32118591711327665,0.16429894987559115,10,29.97999954,86.66000366,0.565318465,BioR1170,58,13,2267.08984395,0,0.1645048383050395
2026-07-05,2026-07-05T20:15:00Z,2391.1132815,2200.1953127,190.91796879999993,267.0898437999999,0.33786287819087424,0.16429894987559115,10,30.64999962,85.77999878,0.62616241,BioR1170,13,13,2253.9062502,0,0.1645048383050395
2026-07-05,2026-07-05T20:30:00Z,2391.1132815,2200.1953127,190.91796879999993,281.2500000499999,0.35577516971866424,0.16429894987559115,10,31.32999992,85.13999939,0.680173576,BioR1170,28,13,2239.74609395,0,0.1645048383050395
2026-07-05,2026-07-06T00:00:00Z,2391.1132815,2200.1953127,190.91796879999993,319.3359375499999,0.4039530572761684,0.16429894987559115,10,32.68999863,94.20999908,0.286188811,BioR1170,59,17,2201.66015645,0,0.1645048383050395
2026-07-05,2026-07-06T00:15:00Z,2391.1132815,2200.1953127,190.91796879999993,317.3828125499999,0.4014823963757836,0.16429894987559115,10,32.72000122,94.02999878,0.295583963,BioR1170,14,17,2203.61328145,0,0.1645048383050395
2026-07-05,2026-07-06T00:30:00Z,2391.1132815,2200.1953127,190.91796879999993,314.9414062999999,0.39839407025030255,0.16429894987559115,10,32.63000107,93.86000061,0.302466393,BioR1170,29,17,2206.0546877,0,0.1645048383050395
2026-07-05,2026-07-06T00:45:00Z,2391.1132815,2200.1953127,190.91796879999993,312.9882812999999,0.39592340934991777,0.16429894987559115,10,32.45999908,93.55000305,0.314711928,BioR1170,45,17,2208.0078127,0,0.1645048383050395
2026-07-05,2026-07-06T01:00:00Z,2391.1132815,2200.1953127,190.91796879999993,309.0820312999999,0.3909820875491481,0.16429894987559115,10,32.33000183,93.02999878,0.337602437,BioR1170,0,18,2211.9140627,0,0.1645048383050395
2026-07-05,2026-07-06T01:15:00Z,2391.1132815,2200.1953127,190.91796879999993,306.6406250499999,0.38789376142366705,0.16429894987559115,10,32.15000153,91.51999664,0.406592369,BioR1170,15,18,2214.35546895,0,0.1645048383050395
2026-07-05,2026-07-06T01:30:00Z,2391.1132815,2200.1953127,190.91796879999993,303.2226562999999,0.3835701048479936,0.16429894987559115,10,32,92.08999634,0.376063168,BioR1170,30,18,2217.7734377,0,0.1645048383050395
2026-07-05,2026-07-06T01:45:00Z,2391.1132815,2200.1953127,190.91796879999993,298.8281250499999,0.3780111178221277,0.16429894987559115,10,31.700000760000002,91.88999939,0.379083276,BioR1170,45,18,2222.16796895,0,0.1645048383050395
2026-07-05,2026-07-05T22:45:00Z,2391.1132815,2200.1953127,190.91796879999993,319.8242187999999,0.40457072250126463,0.16429894987559115,10,32.54999924,89.23000336,0.528165162,BioR1170,44,15,2201.1718752,0,0.1645048383050395
2026-07-05,2026-07-05T23:00:00Z,2391.1132815,2200.1953127,190.91796879999993,320.8007812999999,0.40580605295145705,0.16429894987559115,10,32.61999893,92.37999725,0.375162572,BioR1170,59,16,2200.1953127,0,0.1645048383050395
2026-07-05,2026-07-05T23:15:00Z,2391.1132815,2200.1953127,190.91796879999993,320.8007812999999,0.40580605295145705,0.16429894987559115,10,32.49000168,92.33999634,0.374383122,BioR1170,14,16,2200.1953127,0,0.1645048383050395
2026-07-05,2026-07-05T23:30:00Z,2391.1132815,2200.1953127,190.91796879999993,319.8242187999999,0.40457072250126463,0.16429894987559115,10,32.52000046,93.80000305,0.303537488,BioR1170,29,16,2201.1718752,0,0.1645048383050395
2026-07-05,2026-07-05T23:45:00Z,2391.1132815,2200.1953127,190.91796879999993,319.3359375499999,0.4039530572761684,0.16429894987559115,10,32.59999847,94.20999908,0.284743965,BioR1170,44,16,2201.66015645,0,0.1645048383050395
2026-07-05,2026-07-06T03:15:00Z,2391.1132815,2200.1953127,190.91796879999993,255.85937504999993,0.3236565780136615,0.16429894987559115,10,29.46999931,83.97000122,0.659691811,BioR1170,16,20,2265.13671895,0,0.1645048383050395
2026-07-05,2026-07-06T03:30:00Z,2391.1132815,2200.1953127,190.91796879999993,249.02343754999993,0.31500926486231456,0.16429894987559115,10,29.09000015,83.94999695,0.646198511,BioR1170,31,20,2271.97265645,0,0.1645048383050395
2026-07-05,2026-07-06T03:45:00Z,2391.1132815,2200.1953127,190.91796879999993,242.18750004999993,0.3063619517109677,0.16429894987559115,10,28.79000092,83.87000275,0.638252676,BioR1170,46,20,2278.80859395,0,0.1645048383050395
2026-07-05,2026-07-06T04:00:00Z,2391.1132815,2200.1953127,190.91796879999993,234.86328129999993,0.29709697333452456,0.16429894987559115,10,28.56999969,83.95999908,0.626654685,BioR1170,1,21,2286.1328127,0,0.1645048383050395
2026-07-05,2026-07-06T04:15:00Z,2391.1132815,2200.1953127,190.91796879999993,229.00390629999993,0.28968499063337005,0.16429894987559115,10,28.34000015,83.51999664,0.635309339,BioR1170,16,21,2291.9921877,0,0.1645048383050395
