"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"13964",112011,26,6,30,11,0,14,41.9314314314314,27.9874874874875,2.97747747747748,NA,59.460960960961,39.4414414414414,NA,NA,0.601070600577536,0.685155618824312,4.31447433295221,0.849577557891204,0.99060526642618,7.09890637788204,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 11:00:00
"13965",114291,26,6,30,11,30,14,39.9394394394394,30.4774774774775,88.4009009009009,NA,60.456956956957,43.2262262262262,NA,NA,0.644738966559903,0.726812671941967,4.96949982268771,0.908299112881787,1.04370828114788,7.97972970274074,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 11:30:00
"13966",116571,26,6,30,12,0,14,43.4254254254254,28.4854854854855,4.93693693693694,NA,59.958958958959,38.4454454454454,NA,NA,0.677879876125335,0.769731821955116,5.46661346616917,0.964943766828693,1.08341064715517,8.82939951194434,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 12:00:00
"13967",118851,26,6,30,12,30,14,41.4334334334334,29.4814814814815,38.454954954955,NA,60.954954954955,35.4574574574575,NA,NA,0.765608608803474,0.855844920965657,6.78254445634127,1.07704372500938,1.18283618710204,10.5108988846546,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 12:30:00
"13968",121131,26,6,30,13,0,14,41.4334334334334,30.4774774774775,94.4644644644645,NA,51.492992992993,37.1506506506507,NA,NA,0.808088845412295,0.926084767476082,7.41974800547357,1.15332859608836,1.23766020030962,11.6551719508393,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 13:00:00
"13969",123411,26,6,30,13,30,14,39.9394394394394,29.9794794794795,93.3798798798799,NA,51.990990990991,36.4534534534535,NA,NA,0.80219643321908,0.906995256874369,7.33136182257537,1.13011252698852,1.22849683642846,11.3069309143417,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 13:30:00
"13970",125691,26,6,30,14,0,14,37.4494494494495,28.1866866866867,NA,NA,51.492992992993,39.2422422422422,NA,NA,0.752896480872937,0.848775064711417,6.59186253738327,0.996616805682196,1.12735567626255,9.30449509474684,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 14:00:00
"13971",127971,26,6,30,14,30,14,42.9274274274274,28.4854854854855,NA,39.9204204204204,55.974974974975,36.9514514514515,NA,NA,0.651914334117397,0.762403386202286,5.07713033605013,0.931290082969152,1.06462237240007,8.32459425405124,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 14:30:00
"13972",130251,26,6,30,15,0,14,43.4254254254254,27.9874874874875,NA,NA,57.966966966967,38.4454454454454,NA,NA,0.568174671794646,0.664357002644036,3.82103540120886,0.813089298554921,0.977174201245204,6.55158248783774,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 15:00:00
"13973",132531,26,6,30,15,30,14,40.9354354354354,27.4894894894895,NA,14.2702702702703,59.460960960961,40.9354354354354,NA,NA,0.520755514323453,0.615236440482207,3.10974803914096,0.746754883670849,0.930205830115218,5.55656626457664,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 15:30:00
"13974",134811,26,6,30,16,0,14,42.4294294294294,27.4894894894895,NA,32.509009009009,64.4409409409409,38.4454454454454,NA,NA,0.493131208940587,0.589528200966927,2.69538345839797,0.699044240968348,0.902440175886286,4.84090662403914,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 16:00:00
"13975",137091,26,6,30,16,30,14,39.4414414414414,26.9914914914915,10.4654654654655,42.7162162162162,64.9389389389389,41.9314314314314,NA,NA,0.454043960108452,0.549282103026502,2.10907472591596,0.630765845480699,0.833727987185877,3.81673069172443,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 16:30:00
