"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"215",215,26,4,27,11,0,14,44.9194194194194,40.9354354354354,74.8988988988989,NA,40.9354354354354,28.9834834834835,NA,NA,0.671906258091197,0.650327617827084,9.62347698730884,0.268972939416783,0.0241265259164954,5.2819724163006,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 11:00:00,7.45272470180472,0.692051977746621
"216",216,26,4,27,11,30,14,49.4014014014014,40.4374374374374,NA,52.488988988989,40.9354354354354,28.9834834834835,NA,NA,0.833752971759263,0.833970960012846,12.0511776923298,0.345853572585649,0.0687645349178627,6.43518191383359,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 11:30:00,9.24317980308172,0.858311707373454
"217",217,26,4,27,12,0,14,40.9354354354354,41.2342342342342,34.9594594594595,NA,38.9434434434434,28.9834834834835,NA,NA,0.923641402923365,0.912490266022452,13.3995041597914,0.383913995459372,0.0874647389211184,7.00608825693945,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 12:00:00,10.2027962083654,0.94742065178326
"218",218,26,4,27,12,30,14,41.9314314314314,41.4334334334334,9.46196196196196,93.4244244244244,34.4614614614615,27.9874874874875,NA,NA,0.949265928250055,0.970011297008893,13.7838720396917,0.394749796331642,0.0986132381335841,7.16862527002349,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 12:30:00,10.4762486548576,0.972813151035075
"219",219,26,4,27,13,0,14,44.9194194194194,42.9274274274274,95.2172172172172,74.8988988988989,38.9434434434434,28.6846846846847,NA,NA,0.942762896791784,0.938555403910108,13.6863265678177,0.385232477041217,0.0913647813262326,7.02586548066711,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 13:00:00,10.3560960242424,0.961655907345587
"220",220,26,4,27,13,30,14,41.4334334334334,42.2302302302302,61.7517517517518,79.9774774774775,38.4454454454454,28.1866866866867,NA,NA,0.942584428770486,0.937736611790899,13.6836495474982,0.388783013132162,0.086393138948299,7.07912352203129,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 13:30:00,10.3813865347648,0.96400435687586
"221",221,26,4,27,14,0,14,41.4334334334334,39.9394394394394,92.4284284284284,98.8028028028028,39.9394394394394,27.9874874874875,NA,NA,0.961513436944652,0.932639686920676,13.9675846701107,0.391283967886054,0.0793015598828569,7.11663784333967,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 14:00:00,10.5421112567252,0.978929081209038
"222",222,26,4,27,14,30,14,45.7162162162162,38.4454454454454,NA,1.49399399399399,36.9514514514515,28.4854854854855,NA,NA,0.881752430258761,0.837662932818651,12.7711695698223,0.340904829916785,0.0525293832910606,6.36095077380063,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 14:30:00,9.56606017181149,0.888294030174253
"223",223,26,4,27,15,0,14,48.2062062062062,38.9434434434434,98.8028028028028,97.9064064064064,40.9354354354354,29.9794794794795,NA,NA,0.687917137696502,0.647152669179204,9.86364018138844,0.249464301675192,0.00457069029483265,4.98934285017673,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 15:00:00,7.42649151578259,0.68961599238615
"224",224,26,4,27,15,30,14,49.998998998999,41.7322322322322,98.8028028028028,NA,43.7242242242242,27.9874874874875,NA,NA,0.628080421274006,0.590697784469068,8.96608943505103,0.206904005940189,-0.0171168341030094,4.3509384141517,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 15:30:00,6.65851392460137,0.618302421563744
"225",225,26,4,27,16,0,14,52.488988988989,40.2382382382382,13.9774774774775,NA,41.4334334334334,28.4854854854855,NA,NA,0.556497153329302,0.527710512287826,7.89234041588047,0.158030415987622,-0.0395249665533989,3.6178345648632,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 16:00:00,5.75508749037184,0.53441121726289
"226",226,26,4,27,16,30,14,47.4094094094094,37.4494494494495,0.398398398398398,NA,41.9314314314314,29.9794794794795,NA,NA,0.439521200920528,0.422533016620309,6.13770112974886,0.097421704457742,-0.0747832355475829,2.70870389191499,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 16:30:00,4.42320251083193,0.410733814554266
"227",227,26,4,27,17,0,14,47.9074074074074,37.9474474474475,0.398398398398398,NA,42.9274274274274,31.9714714714715,NA,NA,0.330212140655352,0.315970702786742,4.49806522577122,0.039454099423552,-0.0999325550217856,1.83918981640214,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 17:00:00,3.16862752108668,0.294235334116045
"228",228,26,4,27,17,30,14,46.9114114114114,37.9474474474475,0.398398398398398,NA,50.496996996997,30.4774774774775,NA,NA,0.24915620879229,0.247567277137541,3.28222624782528,0.00182726132808948,-0.107007166349376,1.27478724497021,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 17:30:00,2.27850674639774,0.211579679009441
"229",229,26,4,27,18,0,14,46.4134134134134,37.9474474474475,0.398398398398398,0.995995995995996,52.1901901901902,31.4734734734735,NA,NA,0.200111231481329,0.207653919865619,2.54655158816088,-0.0098292731780794,-0.117598822705693,1.09993922737767,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 18:00:00,1.82324540776928,0.169304602122043
"230",230,26,4,27,18,30,14,45.9154154154154,38.4454454454454,NA,NA,48.4054054054054,32.6686686686687,NA,NA,0.147845339983839,0.167850202512753,1.76256321569852,-0.0384058895454829,-0.139990203132933,0.67128998186662,NA,NA,NA,NA,NA,NA,0,"R1171_EB",NA,2026-04-27 18:30:00,1.21692659878257,0.113002491458729
