"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"794",794,26,5,3,20,30,14,55.974974974975,NA,NA,12.4499499499499,55.974974974975,NA,NA,NA,0.0789585817360841,0.0462706122666583,-6.93398183906203,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-03 20:30:00
"795",795,26,5,3,21,0,14,62.448948948949,NA,26.4934934934935,5.47797797797798,54.6801801801802,NA,NA,NA,0.0441382772889196,0.0237665310242886,-7.45628640576949,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-03 21:00:00
"796",796,26,5,3,21,30,14,64.9389389389389,NA,75.9944944944945,15.4379379379379,58.464964964965,NA,NA,NA,0.0538471655953877,0.0461736912193756,-7.31065308117247,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-03 21:30:00
"797",797,26,5,3,22,0,14,65.7357357357357,NA,79.9774774774775,11.951951951952,58.6641641641642,NA,NA,NA,0.0343795161578594,0.0286412774235764,-7.60266782273539,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-03 22:00:00
"798",798,26,5,3,22,30,14,62.946946946947,NA,53.6841841841842,15.9359359359359,57.6681681681682,NA,NA,NA,0.0455991050668574,0.0292205320635883,-7.43437398910042,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-03 22:30:00
"799",799,26,5,3,23,0,14,63.444944944945,NA,63.7207207207207,27.9874874874875,57.1701701701702,NA,NA,NA,0.0708702872589145,0.0594866286581428,-7.05530625621957,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-03 23:00:00
"800",800,26,5,3,23,30,14,68.7237237237237,NA,69.4209209209209,38.9434434434434,55.476976976977,NA,NA,NA,0.0624524322890061,0.0501843995360709,-7.1815740807682,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-03 23:30:00
"801",801,26,5,4,0,0,14,63.6441441441441,1.78478478478478,NA,66.4329329329329,57.1701701701702,NA,NA,NA,0.0684002715514286,0.0599167424878258,-7.09235649183186,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04
"802",802,26,5,4,0,30,14,63.7437437437437,NA,NA,1.99199199199199,57.1701701701702,NA,NA,NA,0.0319991644208858,0.0106096735509704,-7.63837309879,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 00:30:00
"803",803,26,5,4,1,0,14,60.456956956957,NA,NA,4.48198198198198,57.966966966967,NA,NA,NA,0.0722934462417613,0.0468647659528948,-7.03395887147687,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 01:00:00
"804",804,26,5,4,1,30,14,63.9429429429429,NA,NA,20.9159159159159,58.2657657657658,NA,NA,NA,0.0809880370110588,0.0576156422127049,-6.90354000993741,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 01:30:00
"805",805,26,5,4,2,0,14,60.954954954955,NA,NA,53.484984984985,58.2657657657658,NA,NA,NA,0.0391138223706313,0.0125082502056519,-7.53165322954382,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 02:00:00
"806",806,26,5,4,2,30,14,68.2257257257257,NA,14.9399399399399,86.4189189189189,56.472972972973,NA,NA,NA,0.102427210637149,0.0732539876316857,-6.58195240554605,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 02:30:00
"807",807,26,5,4,3,0,14,67.6281281281281,NA,NA,43.4254254254254,59.460960960961,NA,NA,NA,0.0861886576393073,0.0695086888487203,-6.82553070051368,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 03:00:00
"808",808,26,5,4,3,30,14,71.7117117117117,NA,73.4049049049049,1.99199199199199,55.1781781781782,NA,NA,NA,0.122220003662012,0.102974904525948,-6.28506051017311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 03:30:00
"809",809,26,5,4,4,0,14,66.4329329329329,NA,95.2172172172172,2.98798798798799,53.982982982983,NA,NA,NA,0.136678236487266,0.114823918251295,-6.06818701779431,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 04:00:00
"810",810,26,5,4,4,30,14,64.4409409409409,NA,19.3243243243243,11.951951951952,55.974974974975,NA,NA,NA,0.107147803381441,0.0927650306545546,-6.51114351438167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 04:30:00
"811",811,26,5,4,5,0,14,64.9389389389389,NA,83.1656656656657,4.48198198198198,57.966966966967,NA,NA,NA,0.121654437279252,0.101316617725939,-6.29354400591451,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 05:00:00
"812",812,26,5,4,5,30,14,68.2257257257257,NA,65.9624624624625,0.995995995995996,55.1781781781782,NA,NA,NA,0.0799621918858821,0.0498043769395093,-6.91892768681506,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 05:30:00
"813",813,26,5,4,6,0,14,69.2217217217217,NA,37.1506506506507,86.4524524524525,55.974974974975,NA,NA,NA,0.0992280370343523,0.0768879219789916,-6.62994000958801,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 06:00:00
"814",814,26,5,4,6,30,14,68.9229229229229,NA,NA,4.46396396396396,54.480980980981,NA,NA,NA,0.164741041383901,0.136350440876096,-5.64724494434478,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 06:30:00
"815",815,26,5,4,7,0,14,64.6401401401401,NA,26.1621621621622,65.9349349349349,56.472972972973,NA,NA,NA,0.20645835124695,0.167049088023409,-5.02148529639904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 07:00:00
"816",816,26,5,4,7,30,14,67.8273273273273,NA,NA,17.9279279279279,56.6721721721722,NA,NA,NA,0.271219734638376,0.235401688624592,-4.05006454552765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 07:30:00
"817",817,26,5,4,8,0,14,67.4289289289289,NA,NA,68.9229229229229,56.6721721721722,NA,NA,NA,0.400067563946463,0.365406539646076,-2.11734710590635,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 08:00:00
"818",818,26,5,4,8,30,14,65.9349349349349,NA,NA,65.9349349349349,52.488988988989,NA,NA,NA,0.393538290709314,0.337946438362399,-2.21528620446359,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 08:30:00
"819",819,26,5,4,9,0,14,66.8313313313313,10.9009009009009,NA,60.954954954955,51.990990990991,NA,NA,NA,0.40767014704177,0.361276871779152,-2.00330835947673,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 09:00:00
"820",820,26,5,4,9,30,14,64.2417417417417,NA,NA,1.49399399399399,49.2022022022022,NA,NA,NA,0.490622152257167,0.439505416604574,-0.759028281245776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 09:30:00
"821",821,26,5,4,10,0,14,63.8433433433433,NA,64.2207207207207,0.995995995995996,45.9154154154154,NA,NA,NA,0.51582072273752,0.435720653852237,-0.381049724040486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 10:00:00
"822",822,26,5,4,10,30,14,60.954954954955,NA,NA,54.978978978979,43.9234234234234,NA,NA,NA,0.523531843562548,0.450241690623867,-0.265382911665066,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 10:30:00
"823",823,26,5,4,11,0,14,62.946946946947,NA,66.9624624624625,6.47397397397397,46.4134134134134,NA,NA,NA,0.570796363393384,0.472205492388318,0.443584885797463,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 11:00:00
"824",824,26,5,4,11,30,14,61.950950950951,NA,NA,63.444944944945,43.4254254254254,NA,NA,NA,0.575337140736817,0.495821625850767,0.511696545948974,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 11:30:00
"825",825,26,5,4,12,0,14,63.9429429429429,NA,25.0990990990991,0.995995995995996,47.2102102102102,NA,NA,NA,0.54914147292354,0.469744856116445,0.118761528749815,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 12:00:00
"826",826,26,5,4,12,30,14,64.6401401401401,NA,NA,76.4924924924925,45.1186186186186,NA,NA,NA,0.638952166023609,0.547530370045159,1.46592192525085,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 12:30:00
"827",827,26,5,4,13,0,14,63.9429429429429,NA,NA,0.995995995995996,47.7082082082082,NA,NA,NA,0.572793494210675,0.505236496112112,0.473541848056843,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 13:00:00
"828",828,26,5,4,13,30,14,65.4369369369369,NA,1.69319319319319,46.4134134134134,48.6046046046046,NA,NA,NA,0.576421986635329,0.488240752903803,0.527969234426655,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 13:30:00
"829",829,26,5,4,14,0,14,66.2337337337337,NA,33.6646646646647,25.4974974974975,47.1106106106106,NA,NA,NA,0.547909047810484,0.478024894058966,0.100275152053975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 14:00:00
"830",830,26,5,4,14,30,14,69.7197197197197,NA,NA,21.4139139139139,47.9074074074074,NA,NA,NA,0.537121370554066,0.460446272029097,-0.0615400067922955,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 14:30:00
"831",831,26,5,4,15,0,14,61.1541541541542,NA,NA,22.4099099099099,48.9034034034034,NA,NA,NA,0.4918484696192,0.417421105831339,-0.740633520815296,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 15:00:00
"832",832,26,5,4,15,30,14,60.6561561561562,31.1171171171171,87.4484484484484,67.9269269269269,46.1146146146146,NA,NA,NA,0.472731661082333,0.396424509933251,-1.0273856488683,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 15:30:00
"833",833,26,5,4,16,0,14,63.6441441441441,NA,20.4144144144144,1.49399399399399,46.9114114114114,NA,NA,NA,0.290688425963453,0.219209014702,-3.75803417565149,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 16:00:00
"834",834,26,5,4,16,30,14,65.4369369369369,NA,12.4499499499499,28.4854854854855,49.998998998999,NA,NA,NA,0.20507633207281,0.153512423483752,-5.04221558401113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 16:30:00
"835",835,26,5,4,17,0,14,66.8313313313313,NA,94.4204204204204,43.4254254254254,49.2022022022022,NA,NA,NA,0.204603871057938,0.154056628569254,-5.04930249923421,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 17:00:00
"836",836,26,5,4,17,30,14,66.9309309309309,NA,19.3223223223223,8.46596596596597,54.480980980981,NA,NA,NA,0.199648761423078,0.159775835966791,-5.12362914375713,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 17:30:00
"837",837,26,5,4,18,0,14,62.1501501501502,NA,0.896396396396396,32.9674674674675,48.7042042042042,NA,NA,NA,0.130152630816997,0.106608332141172,-6.16607110284834,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 18:00:00
"838",838,26,5,4,18,30,14,64.9389389389389,NA,52.4279279279279,37.4494494494495,52.488988988989,NA,NA,NA,0.139785814414128,0.108160272114931,-6.02157334889137,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 18:30:00
"839",839,26,5,4,19,0,14,66.2337337337337,NA,NA,76.4924924924925,54.1821821821822,NA,NA,NA,0.148265973191519,0.1165060278002,-5.89437096723051,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 19:00:00
"840",840,26,5,4,19,30,14,58.962962962963,NA,NA,66.4329329329329,54.6801801801802,NA,NA,NA,0.129354233577626,0.100700789262,-6.1780470614389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 19:30:00
"841",841,26,5,4,20,0,14,65.9349349349349,NA,30.6766766766767,10.457957957958,55.476976976977,NA,NA,NA,0.135788195320919,0.107254860689473,-6.0815376352895,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 20:00:00
"842",842,26,5,4,20,30,14,62.448948948949,NA,80.1756756756757,55.476976976977,51.492992992993,NA,NA,NA,0.108719567614918,0.0726813035261964,-6.48756705087951,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 20:30:00
"843",843,26,5,4,21,0,14,63.5445445445446,NA,0.398398398398398,31.4734734734735,54.480980980981,NA,NA,NA,0.128791219243315,0.0973433482853829,-6.18649227645357,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 21:00:00
"844",844,26,5,4,21,30,14,64.4409409409409,NA,94.4204204204204,44.9194194194194,56.1741741741742,NA,NA,NA,0.109668516068003,0.0663623352222429,-6.47333282408325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 21:30:00
"845",845,26,5,4,22,0,14,61.950950950951,NA,31.1711711711712,34.9594594594595,54.480980980981,NA,NA,NA,0.091137701475804,0.0659457073756569,-6.75129504296623,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 22:00:00
"846",846,26,5,4,22,30,14,65.9349349349349,NA,21.8123123123123,0.398398398398398,49.4014014014014,NA,NA,NA,0.110992475586106,0.0716393554320795,-6.4534734313117,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 22:30:00
"847",847,26,5,4,23,0,14,64.8393393393393,NA,32.4099099099099,17.4299299299299,53.484984984985,NA,NA,NA,0.0918633960319931,0.0734977260165096,-6.74040962462339,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 23:00:00
"848",848,26,5,4,23,30,14,63.2457457457458,NA,30.1786786786787,14.9399399399399,53.6841841841842,NA,NA,NA,0.102097482107281,0.0699948755788014,-6.58689833349408,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-04 23:30:00
"849",849,26,5,5,0,0,14,60.7557557557558,NA,67.6281281281281,52.488988988989,54.1821821821822,NA,NA,NA,0.0871462450773324,0.0608494543974032,-6.8111668889433,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05
"850",850,26,5,5,0,30,14,61.7517517517518,NA,51.990990990991,60.954954954955,50.496996996997,NA,NA,NA,0.00242289496387426,-0.00627592350030456,-8.08201714064517,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 00:30:00
"851",851,26,5,5,1,0,14,57.966966966967,NA,95.7152152152152,98.9024024024024,52.986986986987,NA,NA,NA,-0.020960147892529,-0.0596212483216476,-8.43276278349122,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 01:00:00
"852",852,26,5,5,1,30,14,59.6601601601602,NA,5.67717717717718,41.9314314314314,51.1941941941942,NA,NA,NA,-0.0429388184793208,-0.0706372761652977,-8.7624428422931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 01:30:00
"853",853,26,5,5,2,0,14,58.2657657657658,NA,56.7837837837838,2.98798798798799,53.1861861861862,NA,NA,NA,-0.00706344500315727,-0.0302103661152136,-8.22431224015065,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 02:00:00
"854",854,26,5,5,2,30,14,62.2497497497498,NA,2.97747747747748,10.457957957958,51.6921921921922,NA,NA,NA,0.00427201516805986,-0.0186827226202608,-8.05428033758239,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 02:30:00
"855",855,26,5,5,3,0,14,57.468968968969,NA,78.1856856856857,3.47297297297297,52.488988988989,NA,NA,NA,-0.0352530252456366,-0.0443421044967826,-8.64715594378784,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 03:00:00
"856",856,26,5,5,3,30,14,54.978978978979,NA,88.5990990990991,83.445945945946,53.6841841841842,NA,NA,NA,-0.00554068772092705,-0.0138035926944935,-8.20147088091719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 03:30:00
"857",857,26,5,5,4,0,14,52.1901901901902,NA,38.2462462462462,41.9314314314314,47.7082082082082,NA,NA,NA,0.0224886677729514,0.0143270542472831,-7.78103054850902,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 04:00:00
"858",858,26,5,5,4,30,14,53.7837837837838,NA,NA,7.96796796796797,52.7877877877878,NA,NA,NA,-0.038769375611048,-0.0506649779536169,-8.69990119926901,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 04:30:00
"859",859,26,5,5,5,0,14,59.1621621621622,NA,45.9864864864865,76.4924924924925,51.990990990991,NA,NA,NA,0.0355663006954569,0.019782247069078,-7.58486605467143,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 05:00:00
"860",860,26,5,5,5,30,14,55.0785785785786,NA,0.896396396396396,8.96396396396396,51.492992992993,NA,NA,NA,0.0140410116825065,0.00879635301461452,-7.90774538986569,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 05:30:00
"861",861,26,5,5,6,0,14,61.452952952953,NA,0.398398398398398,45.490990990991,51.1941941941942,NA,NA,NA,0.0296427408864274,0.0111154285532055,-7.67371945180687,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 06:00:00
"862",862,26,5,5,6,30,14,61.6521521521522,NA,41.9234234234234,12.9479479479479,50.496996996997,NA,NA,NA,0.0612377150425413,0.0400569238191835,-7.19979483946517,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 06:30:00
"863",863,26,5,5,7,0,14,57.966966966967,NA,86.7512512512512,89.4429429429429,52.6881881881882,NA,NA,NA,0.0756968705316366,0.0494529130915568,-6.98290750712874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 07:00:00
"864",864,26,5,5,7,30,14,59.460960960961,NA,NA,46.4134134134134,49.7002002002002,NA,NA,NA,0.0970789418930112,0.0668991005754265,-6.66217643670812,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 07:30:00
"865",865,26,5,5,8,0,14,61.950950950951,NA,NA,58.962962962963,53.0865865865866,NA,NA,NA,0.11751529117215,0.0894831750466721,-6.35563119752104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 08:00:00
"866",866,26,5,5,8,30,14,56.6721721721722,NA,84.1616616616617,18.4259259259259,49.998998998999,NA,NA,NA,0.134489501953895,0.109102082798707,-6.10101803579486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 08:30:00
"867",867,26,5,5,9,0,14,62.946946946947,NA,4.18318318318318,7.96796796796797,51.492992992993,NA,NA,NA,0.209268024149478,0.171196596567301,-4.97934020286111,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 09:00:00
"868",868,26,5,5,9,30,14,59.460960960961,NA,0.398398398398398,77.4884884884885,50.1981981981982,NA,NA,NA,0.231078638675179,0.177979767343579,-4.65218098497561,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 09:30:00
"869",869,26,5,5,10,0,14,62.2497497497498,NA,NA,88.1456456456456,50.1981981981982,NA,NA,NA,0.320786910818445,0.280636151057536,-3.30655690282662,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 10:00:00
"870",870,26,5,5,10,30,14,61.452952952953,NA,NA,31.9714714714715,47.4094094094094,NA,NA,NA,0.335604708855152,0.270502411087161,-3.08428993227602,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 10:30:00
"871",871,26,5,5,11,0,14,60.456956956957,NA,23.9864864864865,17.9279279279279,49.4014014014014,NA,NA,NA,0.448961981502086,0.386468607417509,-1.38393084257201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 11:00:00
"872",872,26,5,5,11,30,14,63.7437437437437,NA,66.5945945945946,8.46596596596597,46.1146146146146,NA,NA,NA,0.456093189358954,0.375785336168053,-1.27696272471898,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 11:30:00
"873",873,26,5,5,12,0,14,61.1541541541542,NA,81.2612612612613,31.4734734734735,44.2222222222222,NA,NA,NA,0.609871176613569,0.542545686836308,1.02970708410025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 12:00:00
"874",874,26,5,5,12,30,14,58.6641641641642,NA,86.9504504504504,31.9714714714715,42.9274274274274,NA,NA,NA,0.526628129701416,0.45865036971502,-0.218938619582056,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 12:30:00
"875",875,26,5,5,13,0,14,62.448948948949,NA,88.7432432432432,85.7252252252252,44.6206206206206,NA,NA,NA,0.609978285924899,0.455082060253596,1.03131372377019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 13:00:00
"876",876,26,5,5,13,30,14,56.7717717717718,NA,86.4524524524525,70.9149149149149,39.7402402402402,NA,NA,NA,0.788960909512914,0.66643163917458,3.71605307759041,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 13:30:00
"877",877,26,5,5,14,0,14,48.4054054054054,NA,50.496996996997,8.46596596596597,38.9434434434434,NA,NA,NA,0.90646443284574,0.843526038228474,5.47860592758281,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 14:00:00
"878",878,26,5,5,14,30,14,57.6681681681682,NA,0.894394394394394,5.47797797797798,42.9274274274274,NA,NA,NA,0.712074815919277,0.626785161930566,2.56276167368591,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 14:30:00
"879",879,26,5,5,15,0,14,62.7477477477478,NA,NA,45.4174174174174,41.9314314314314,NA,NA,NA,0.515243953624451,0.430932147550722,-0.389701260736516,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 15:00:00
"880",880,26,5,5,15,30,14,58.1661661661662,NA,53.5845845845846,15.9359359359359,43.7242242242242,NA,NA,NA,0.49733943487452,0.432661923958047,-0.658269041985496,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 15:30:00
"881",881,26,5,5,16,0,14,62.448948948949,NA,NA,36.6526526526527,46.4134134134134,NA,NA,NA,0.405038193800909,0.337844629542751,-2.04278765808966,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 16:00:00
"882",882,26,5,5,16,30,14,63.2457457457458,NA,NA,40.4374374374374,48.4054054054054,NA,NA,NA,0.337491904480496,0.282275030140534,-3.05598199789585,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 16:30:00
"883",883,26,5,5,17,0,14,66.4329329329329,NA,7.27077077077077,66.9309309309309,51.7917917917918,NA,NA,NA,0.229153398970248,0.175407865225192,-4.68105958054958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 17:00:00
"884",884,26,5,5,17,30,14,62.2497497497498,NA,NA,50.994994994995,48.4054054054054,NA,NA,NA,0.189661805111159,0.142575165535886,-5.27343348843591,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 17:30:00
"885",885,26,5,5,18,0,14,61.452952952953,NA,NA,59.460960960961,50.6961961961962,NA,NA,NA,0.182348125175609,0.145489598473057,-5.38313868746915,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 18:00:00
"886",886,26,5,5,18,30,14,59.460960960961,NA,NA,77.9864864864865,47.4094094094094,NA,NA,NA,0.152605502044573,0.112207442109178,-5.8292780344347,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 18:30:00
"887",887,26,5,5,19,0,14,54.978978978979,NA,76.4924924924925,18.9239239239239,47.4094094094094,NA,NA,NA,0.0820344767531425,0.0365916570327815,-6.88784341380615,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 19:00:00
"888",888,26,5,5,19,30,14,60.456956956957,NA,16.4339339339339,48.9034034034034,53.484984984985,NA,NA,NA,0.0891136236184454,0.0414868101561753,-6.78165621082661,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 19:30:00
"889",889,26,5,5,20,0,14,62.2497497497498,NA,14.6711711711712,70.9149149149149,51.990990990991,NA,NA,NA,0.061696217227378,0.0235704207573761,-7.19291730669262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 20:00:00
"890",890,26,5,5,20,30,14,62.448948948949,NA,NA,12.4499499499499,51.990990990991,NA,NA,NA,0.0507509514148221,0.0199109130388177,-7.35709629388096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 20:30:00
"891",891,26,5,5,21,0,14,63.444944944945,NA,NA,73.2057057057057,52.986986986987,NA,NA,NA,0.025857208823929,-0.00938916786609805,-7.73050243274435,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 21:00:00
"892",892,26,5,5,21,30,14,57.966966966967,NA,NA,77.4009009009009,52.986986986987,NA,NA,NA,0.0266673266347184,0.00829381519645946,-7.71835066558251,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 21:30:00
"893",893,26,5,5,22,0,14,60.456956956957,NA,62.7477477477478,2.97197197197197,51.6921921921922,NA,NA,NA,0.078179015072326,0.046443810643433,-6.9456753390184,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"R1171_NB",NA,2026-05-05 22:00:00
