"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"2657",2657,26,5,30,7,30,14,65.9349349349349,65.2377377377377,70.9149149149149,81.9704704704705,89.4404404404404,41.533033033033,36.0550550550551,41.1346346346346,0.471464068782546,0.435689249882222,5.20539445729497,0.689256118742682,0.632496002197978,10.2588747671064,0.569890000751794,0.429206954985484,10.8191922289581,0.162965440296496,0.0892288297158488,6.3885224138129,0,"R1171_T",NA,2026-05-30 07:30:00,8.16799596679308,0.400426634468527
"2658",2658,26,5,30,8,0,14,56.472972972973,40.4374374374374,84.1616616616617,62.946946946947,98.9024024024024,37.6486486486487,36.5530530530531,44.8198198198198,0.249221331903772,0.121373644373768,1.87175340411335,0.884392555171394,0.575424369541473,13.1859213135371,0.662528248095002,0.539184934658883,12.2087659391062,0.380049606696157,0.14076656630532,9.64478490980781,0,"R1171_T",NA,2026-05-30 08:00:00,9.22780639164111,0.452382625059347
"2659",2659,26,5,30,8,30,14,79.4804804804805,57.468968968969,63.444944944945,79.9784784784785,97.4084084084084,35.6566566566567,40.537037037037,39.3418418418418,0.403901351932256,0.389685025754953,4.19195370454062,1.03847210292293,0.890345536568338,15.4971145298101,0.85572249618413,0.637183306111176,15.106679660443,0.548127425908127,0.44523481040144,12.1659521979874,0,"R1171_T",NA,2026-05-30 08:30:00,11.7404250231953,0.575560871770844
"2660",2660,26,5,30,9,0,14,51.492992992993,38.9434434434434,46.9114114114114,74.6996996996997,97.9064064064064,30.0790790790791,39.2422422422422,39.8398398398398,0.271478592785264,0.172794887441595,2.20561231733574,1.11031013963877,0.802251616727244,16.5746850805478,1.03372913330113,0.687130157828202,17.776779217198,0.719128352822851,0.487852325681024,14.7309661017083,0,"R1171_T",NA,2026-05-30 09:00:00,12.8220106791975,0.628584368095173
"2661",2661,26,5,30,9,30,14,60.6561561561562,35.4574574574575,50.6961961961962,81.4724724724725,99.002002002002,34.1626626626627,35.0590590590591,31.7722722722723,0.362173225098757,0.417031744479637,3.56603180203813,1.18800052950365,0.862135206484439,17.7400409285209,1.16581887285265,0.906000203300166,19.7581253104708,0.928172379514945,0.692678357297718,17.8666265020897,0,"R1171_T",NA,2026-05-30 09:30:00,14.7327061357799,0.722254021494132
"2662",2662,26,5,30,10,0,14,52.986986986987,47.7082082082082,47.4094094094094,69.7197197197197,98.2052052052052,30.1786786786787,34.4614614614615,31.6726726726727,0.325137859610464,0.348064193600149,3.01050131971374,1.24498241973375,1.05360492759269,18.5947692819725,1.25191040674906,0.940633852971095,21.049498318917,0.971840765506348,0.670756369258115,18.5216522919607,0,"R1171_T",NA,2026-05-30 10:00:00,15.294105303141,0.74977597181019
"2663",2663,26,5,30,10,30,14,54.978978978979,32.9674674674675,47.9074074074074,54.480980980981,97.3088088088088,32.0710710710711,28.8838838838839,37.6486486486487,0.246973943747962,0.309779784270923,1.8380425817762,1.16923072360534,0.984433624559409,17.4584938400463,1.29297488877103,0.988597442658245,21.6654655492466,1.05940194458396,0.705657211931257,19.8350699781248,0,"R1171_T",NA,2026-05-30 10:30:00,15.1992679872985,0.745126681169103
"2664",2664,26,5,30,11,0,14,43.9234234234234,31.4734734734735,49.998998998999,50.496996996997,98.2052052052052,28.3858858858859,29.1826826826827,30.0790790790791,0.313392845106008,0.370455246949886,2.8343261021469,1.17044273892925,0.912151081971874,17.4766740699049,1.24085292546973,1.01365858278795,20.8836360997271,1.18218158631284,0.647658136616126,21.6767646040581,0,"R1171_T",NA,2026-05-30 11:00:00,15.7178502189592,0.770549580318824
"2665",2665,26,5,30,11,30,14,40.9354354354354,42.2302302302302,40.4374374374374,47.9074074074074,98.4044044044044,27.9874874874875,28.6846846846847,27.4894894894895,0.226440471641223,0.253545516956212,1.53004050017512,1.27561024475211,1.14182253747836,19.0541866572478,1.33276928024988,1.04036429863933,22.2623814214293,1.2537841632518,0.868145001430921,22.7508032581425,0,"R1171_T",NA,2026-05-30 11:30:00,16.3993529592487,0.80395947055195
"2666",2666,26,5,30,12,0,14,39.4414414414414,32.4694694694695,38.9434434434434,51.1941941941942,98.7032032032032,30.2782782782783,27.1906906906907,27.6886886886887,0.267859744841166,0.335563558685,2.15132959817427,1.1766199217453,1.04026714130535,17.5693318121457,1.39547324970949,1.08329505910478,23.2029409633234,1.27180905917455,0.85177008847077,23.0211766969837,0,"R1171_T",NA,2026-05-30 12:00:00,16.4861947676568,0.808216790611042
