"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"31",31,26,3,28,2,0,14,95.4164164164164,41.9314314314314,35.1586586586587,33.4654654654655,69.9189189189189,42.9274274274274,53.6841841841842,55.974974974975,0.0497781572331612,0.093230687324109,0.171913979455359,0.153035718759982,0.197316850161545,0.59830211498737,0.263776880676768,0.365311014884781,0.773631864069407,0.355797162902852,0.533137824143368,0.774710482974007,0,"R1171_L",NA,2026-03-28 02:00:00,0.579639610371536,0.0579932170136909
"32",32,26,3,28,2,30,14,97.9064064064064,41.9314314314314,34.4614614614615,29.9794794794795,86.9504504504504,42.4294294294294,51.492992992993,60.456956956957,0.0351863637389275,0.0863881101003188,-0.0469629229581457,0.15846341154051,0.191678021650305,0.67971750669528,0.26860546367304,0.368607003385006,0.846060609013487,0.358332854518371,0.531992734153301,0.812745857206777,0,"R1171_L",NA,2026-03-28 02:30:00,0.57289026248935,0.057317941567657
"33",33,26,3,28,3,0,14,96.9104104104104,42.4294294294294,37.7482482482483,32.9674674674675,79.9784784784785,46.2142142142142,52.488988988989,57.468968968969,0.0451368616587708,0.089911574470414,0.102294545839503,0.158166966708734,0.195251980552726,0.67527083421864,0.262177331025947,0.370597228579919,0.749638619307087,0.363894181159378,0.544970508665592,0.896165756821877,0,"R1171_L",NA,2026-03-28 03:00:00,0.605842439046777,0.0606148224087428
"34",34,26,3,28,3,30,14,99.002002002002,42.2302302302302,40.9354354354354,33.6646646646647,73.2057057057057,46.9114114114114,52.488988988989,63.444944944945,0.0322549624272212,0.0839467489019202,-0.0909339426337407,0.156772864747982,0.183857372970981,0.654359304807371,0.265403474992188,0.369690882453576,0.798030778800707,0.362212035687054,0.54635151036098,0.870933574737027,0,"R1171_L",NA,2026-03-28 03:30:00,0.558097428927841,0.0558379115772461
"35",35,26,3,28,4,0,14,93.4244244244244,44.9194194194194,38.4454454454454,32.1706706706707,81.4724724724725,44.9194194194194,53.484984984985,62.946946946947,0.0305786101018629,0.0631025017854984,-0.116079227514116,0.157637815631189,0.200218012713549,0.667333568055471,0.267864020200528,0.373899072846678,0.834938956925797,0.362643457583305,0.541875903175712,0.877404903180797,0,"R1171_L",NA,2026-03-28 04:00:00,0.565899550161987,0.0566185174947902
"36",36,26,3,28,4,30,14,98.4044044044044,42.7282282282282,39.9394394394394,30.9754754754755,78.4844844844845,47.7082082082082,55.974974974975,67.7277277277277,0.0227136099466055,0.0736521693743749,-0.234054229842976,0.154820337284999,0.18977581266861,0.62507139286263,0.26759628304992,0.367803338687967,0.830922899666688,0.366276409193945,0.532469131133939,0.931899177340387,0,"R1171_L",NA,2026-03-28 04:30:00,0.538459810006682,0.053873158521469
"37",37,26,3,28,5,0,14,98.4044044044044,42.4294294294294,36.4534534534535,32.4694694694695,71.9109109109109,48.9034034034034,55.6761761761762,52.986986986987,0.0161708074057961,0.0716378185716619,-0.332196267955118,0.160395472489995,0.189956412956996,0.70869842093757,0.274899865739449,0.369771100008643,0.940476640009627,0.364547834006857,0.550529589770854,0.905970549534067,0,"R1171_L",NA,2026-03-28 05:00:00,0.555737335631537,0.0556017831273333
"38",38,26,3,28,5,30,14,96.7112112112112,38.9434434434434,36.4534534534535,34.2622622622623,62.946946946947,50.6961961961962,56.970970970971,55.6761761761762,0.0317012928508941,0.0718805332466659,-0.0992389862786467,0.159652911840624,0.198303033953112,0.69756001119701,0.268839600527079,0.372887962482897,0.849572661824067,0.365152125607742,0.544238942170602,0.915034923547338,0,"R1171_L",NA,2026-03-28 05:30:00,0.590732152572442,0.0591030311043434
"39",39,26,3,28,6,0,14,97.4084084084084,41.7322322322322,37.7482482482483,33.9634634634635,60.954954954955,42.9274274274274,54.480980980981,64.4409409409409,0.0112415635485354,0.0553321919569854,-0.406134925814027,0.15458345799823,0.201647607069784,0.62151820356109,0.270535645618461,0.382257104400951,0.875013338194797,0.361680418592218,0.551125548708929,0.862959318314487,0,"R1171_L",NA,2026-03-28 06:00:00,0.488338983564087,0.0488585461437403
"40",40,26,3,28,6,30,14,98.4044044044044,40.9354354354354,36.9514514514515,30.4774774774775,73.7037037037037,40.6366366366366,50.496996996997,53.982982982983,-0.00889771490744885,0.0330062964681681,-0.708224102653792,0.165835029255104,0.200670695462156,0.790291772414201,0.27651148411943,0.379622837495086,0.964650915709337,0.377321166321959,0.564450607990009,1.0975705342606,0,"R1171_L",NA,2026-03-28 06:30:00,0.536072279932586,0.0536342850089686
"41",41,26,3,28,7,0,14,99.002002002002,38.9434434434434,38.9434434434434,31.9714714714715,73.4049049049049,45.2182182182182,50.496996996997,60.1581581581582,0.0534436115140445,0.103618860645734,0.226895793668608,0.236003505966151,0.249610926725814,1.8428189230799,0.348200559936004,0.436957007674508,2.03998705295795,0.424110079921807,0.592211129942426,1.79940423825833,0,"R1171_L",NA,2026-03-28 07:00:00,1.4772765019912,0.147802212333777
"42",42,26,3,28,7,30,14,99.002002002002,41.4334334334334,37.4494494494495,31.9714714714715,68.4249249249249,45.4174174174174,46.4134134134134,56.6721721721722,0.103087085235706,0.160275482208262,0.971547899493531,0.287226009215717,0.301270916513665,2.6111564718234,0.387838753232388,0.450426670928847,2.63455995240371,0.469546595517439,0.630888021076372,2.4809519721928,0,"R1171_L",NA,2026-03-28 07:30:00,2.17455407397836,0.217565163014652
"43",43,26,3,28,8,0,14,97.7072072072072,44.9194194194194,41.7322322322322,32.1706706706707,77.6876876876877,44.9194194194194,48.4054054054054,54.6801801801802,0.153145607726139,0.212535994568631,1.72242573685002,0.430699365018383,0.415492408856161,4.76325680886339,0.522362207882695,0.580245123420142,4.65241177215831,0.570739163242032,0.733303673017538,3.9988404880617,0,"R1171_L",NA,2026-03-28 08:00:00,3.78423370148335,0.378614370643128
"44",44,26,3,28,8,30,14,98.9024024024024,46.9114114114114,40.7362362362362,32.4694694694695,84.4604604604605,42.4294294294294,51.6921921921922,59.1621621621622,0.168087955974905,0.230645382138595,1.94656096058152,0.463838269329443,0.449709143656995,5.26034037352928,0.55634659858444,0.605807773388601,5.16217763268449,0.590858469592469,0.734146452239863,4.30063008331826,0,"R1171_L",NA,2026-03-28 08:30:00,4.16742726252839,0.416953067561528
"45",45,26,3,28,9,0,14,96.9104104104104,43.4254254254254,40.4374374374374,31.4734734734735,80.4764764764765,37.9474474474475,46.9114114114114,52.488988988989,0.138344876100873,0.187244671455008,1.50041476247104,0.503157371277441,0.486631991409123,5.85012690274925,0.586750997971678,0.640249206829622,5.61824362349306,0.618192596144977,0.785396914211169,4.71064198160587,0,"R1171_L",NA,2026-03-28 09:00:00,4.4198568175798,0.442208763868036
