"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"1242",1242,26,4,27,10,30,14,63.444944944945,52.6881881881882,50.496996996997,68.7237237237237,44.9194194194194,35.4574574574575,0.398398398398398,0.398398398398398,0.668967316666829,0.475517247432627,8.76200386232167,0.277175113081624,0.187568709141436,3.16433071340312,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 10:30:00,5.96316728786239,0.420512069659626
"1243",1243,26,4,27,11,0,14,67.4289289289289,57.966966966967,3.88438438438438,9.95995995995996,33.4654654654655,39.4414414414414,0.398398398398398,0.398398398398398,0.875610635780131,0.779396869930822,11.8616536490213,0.331836580912175,0.236322321842246,3.98425273086138,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 11:00:00,7.92295318994132,0.558712724779665
"1244",1244,26,4,27,11,30,14,54.978978978979,53.484984984985,1.99199199199199,24.4019019019019,38.9434434434434,32.9674674674675,0.398398398398398,0.398398398398398,1.00507536064478,0.853272307600134,13.803624521991,0.292197242526042,0.264427184229504,3.38966265506939,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 11:30:00,8.59664358853018,0.606220186862281
"1245",1245,26,4,27,12,0,14,54.978978978979,55.974974974975,11.951951951952,1.49399399399399,43.7242242242242,30.9754754754755,0.398398398398398,0.398398398398398,1.02249342476249,0.857024004665682,14.0648954837567,0.417287632541243,0.399212409718001,5.2660185052974,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 12:00:00,9.66545699452703,0.681591028520624
"1246",1246,26,4,27,12,30,14,47.9074074074074,51.990990990991,35.4574574574575,70.4169169169169,30.9754754754755,32.9674674674675,0.398398398398398,0.398398398398398,1.18946437186229,1.08671962826916,16.5694596902536,0.45208941121222,0.398602091402476,5.78804518536206,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 12:30:00,11.1787524378078,0.788305961733339
"1247",1247,26,4,27,13,0,14,42.4294294294294,52.986986986987,27.9874874874875,67.4289289289289,27.4894894894895,33.4654654654655,0.398398398398398,0.398398398398398,1.12605647067954,1.11269050172202,15.6183411725124,0.436823879747437,0.349855800992283,5.55906221339031,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 13:00:00,10.5887016929513,0.746696620934057
"1248",1248,26,4,27,13,30,14,41.4334334334334,51.990990990991,21.9119119119119,7.46996996996997,23.9039039039039,39.4414414414414,0.398398398398398,0.398398398398398,1.30159971592538,1.31954764239073,18.2514898512,0.406885091614265,0.298133905767482,5.10998039139273,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 13:30:00,11.6807351212963,0.823704897731113
"1249",1249,26,4,27,14,0,14,46.4134134134134,50.496996996997,63.9429429429429,3.98398398398398,27.4894894894895,38.4454454454454,0.398398398398398,0.398398398398398,1.12791741117626,1.06901181889182,15.6462552799632,0.386600165649433,0.287661046158398,4.80570650192026,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 14:00:00,10.2259808909417,0.721118187896948
"1250",1250,26,4,27,14,30,14,64.9389389389389,55.2777777777778,3.98398398398398,52.986986986987,31.9714714714715,35.9554554554555,0.398398398398398,0.398398398398398,0.871296081544524,0.776977803721263,11.7969353354872,0.331083203122445,0.232584746455288,3.97295206401544,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 14:30:00,7.8849436997513,0.556032362379125
"1251",1251,26,4,27,15,0,14,66.9309309309309,51.1941941941942,12.9479479479479,4.97997997997998,30.9754754754755,36.4534534534535,0.398398398398398,0.398398398398398,0.833104697567469,0.749164398965987,11.2240645758313,0.306074764729841,0.213226994725124,3.59782548812638,NA,NA,NA,NA,NA,NA,0,"R1171_LB",NA,2026-04-27 15:00:00,7.41094503197882,0.522606809953887
