"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"21153",21153,26,4,27,20,30,14,51.492992992993,NA,NA,NA,56.472972972973,NA,NA,NA,-0.00816038091272923,0.0418977792926123,-0.356777428890408,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-27 20:30:00
"21154",21154,26,4,27,21,0,14,52.2897897897898,NA,NA,NA,57.468968968969,NA,NA,NA,-0.00624474339320981,0.0340509087341952,-0.328042866097616,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-27 21:00:00
"21155",21155,26,4,27,21,30,14,53.0865865865866,NA,NA,NA,54.978978978979,NA,NA,NA,-0.00501655569880063,0.0483820841801026,-0.309620050681479,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-27 21:30:00
"21156",21156,26,4,27,22,0,14,52.488988988989,NA,NA,NA,61.6521521521522,NA,NA,NA,0.00952880948700385,0.041859977547082,-0.091439572894411,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-27 22:00:00
"21157",21157,26,4,27,22,30,14,52.986986986987,NA,NA,NA,63.2457457457458,NA,NA,NA,-0.00959489541378881,0.0161256661775122,-0.378295146406301,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-27 22:30:00
"21158",21158,26,4,27,23,0,14,52.488988988989,NA,NA,NA,62.0505505505506,NA,NA,NA,-0.0163121886312531,0.0230633824306649,-0.479054544668266,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-27 23:00:00
"21159",21159,26,4,27,23,30,14,49.8993993993994,NA,NA,NA,65.1381381381381,NA,NA,NA,0.000725988127502589,0.0530032648797366,-0.22348189328693,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-27 23:30:00
"21160",21160,26,4,28,0,0,14,54.978978978979,NA,NA,NA,65.9349349349349,NA,NA,NA,0.0208032271097759,0.057291297142023,0.077676691447169,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,"R1132",NA,2026-04-28
"21161",21161,26,4,28,0,30,14,52.1901901901902,NA,NA,NA,64.3413413413413,NA,NA,NA,-0.0108385431742692,0.0309163618085102,-0.396949862813507,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 00:30:00
"21162",21162,26,4,28,1,0,14,45.9154154154154,NA,NA,NA,55.476976976977,NA,NA,NA,0.0356787575060202,0.0528715152714701,0.300809647390834,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 01:00:00
"21163",21163,26,4,28,1,30,14,61.950950950951,NA,NA,NA,56.1741741741742,NA,NA,NA,0.0241970181579262,0.063344166211756,0.128583557169424,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 01:30:00
"21164",21164,26,4,28,2,0,14,49.998998998999,NA,NA,NA,54.7797797797798,NA,NA,NA,0.0551697394440695,0.0586595196657583,0.593174376461573,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 02:00:00
"21165",21165,26,4,28,2,30,14,49.1026026026026,NA,NA,NA,57.966966966967,NA,NA,NA,0.0029665427370544,0.0382582557566671,-0.189873574143653,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 02:30:00
"21166",21166,26,4,28,3,0,14,52.6881881881882,NA,NA,NA,57.2697697697698,NA,NA,NA,-0.000626462534081004,0.0430323159166058,-0.243768653210684,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 03:00:00
