TIMESTAMP,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,NW_PAR_1m,NW_PAR_3m,NW_PAR_7m,NW_PAR_13m,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300,VPD_1m,VPD_3m,VPD_7m,VPD_13m
11/19/2021 17:45,0.673,3.14,1.69,3699,39.9,60.98,65.26,-4.375585,0,0,5.32,4.754,81.947503,74.15296,70.208021,73.21275,26.138158,26.52279,27.157268,27.068507,0.611797448,0.896047487,1.072025098,0.958901796
11/19/2021 18:00,0.57,2.62,1.48,3699,39.9,61.92,65.6,-4.375585,0,0,3.396,1.019,81.454386,72.548685,68.810855,72.055568,26.236782,26.203907,27.219729,26.927146,0.632178825,0.933940698,1.126414513,0.99206359
11/19/2021 18:15,0.503,2.28,1.34,3700,39.9,62.51,65.91,-4.539958,0,0,0.34,0,79.958596,71.197543,68.436086,71.536151,26.141446,26.39458,27.058644,26.927146,0.679333208,0.990990932,1.129238497,1.010503567
11/19/2021 18:30,0.476,2.15,1.28,3701,39.9,62.99,66.41,-4.70433,0,0,0,0,80.287341,71.020021,67.752296,70.083098,26.171033,26.141446,26.946871,26.835098,0.669358204,0.982319507,1.146161544,1.056363661
11/19/2021 18:45,0.424,1.94,1.11,3699,39.9,63.35,66.56,-4.375585,0,0,0,0,78.722515,70.523616,67.292053,70.145559,25.881737,26.302531,27.048782,26.927146,0.710244913,1.008689363,1.169491148,1.059871387
11/19/2021 19:00,0.425,1.87,1.2,3699,39.9,63.16,66.24,-4.539958,0,0,0,0,78.019001,70.208021,67.002758,69.918725,25.763389,26.427454,26.854822,26.808798,0.728606171,1.027024573,1.166480845,1.060527847
11/19/2021 19:15,0.414,1.8,1.19,3700,39.9,63.11,66.17,-4.539958,0,0,0,0,78.061738,69.856264,66.851535,69.829964,25.967211,26.476766,27.107956,26.904134,0.736013315,1.042173913,1.189361479,1.069629466
11/19/2021 19:30,0.389,1.68,1.13,3700,39.9,63.64,66.75,-4.539958,0,0,0,0,80.234742,69.606418,66.190758,69.399308,25.894887,26.374855,26.983033,26.933721,0.660280102,1.044520845,1.20421513,1.086783618
11/19/2021 19:45,0.384,1.69,1.08,3699,39.9,63.33,66.44,-4.70433,0,0,0,0,78.495681,69.054126,66.545802,68.902904,25.792976,26.391292,26.992895,26.946871,0.71405551,1.064532037,1.192258875,1.105266148
11/19/2021 20:00,0.386,1.64,1.15,3701,39.9,63.09,66.24,-4.70433,0,0,0,0,78.23926,68.906191,66.069122,68.567584,25.648328,26.361705,26.983033,26.99947,0.716404877,1.067757172,1.208547552,1.120637711
11/19/2021 20:15,0.378,1.62,1.11,3699,39.9,63.4,66.29,-4.375585,0,0,0,0,78.429932,68.748393,66.04611,68.307875,25.451082,26.348555,26.867972,26.841673,0.701867563,1.072344273,1.201226503,1.119478928
11/19/2021 20:30,0.331,1.38,1.02,3700,39.9,63.35,66.17,-4.539958,0,0,0,0,79.449041,71.792572,68.952215,71.292879,25.54313,26.447179,27.144118,26.946871,0.672369385,0.97353078,1.116353034,1.020320645
11/19/2021 20:45,0.306,1.27,0.95,3700,39.9,63.11,66.27,-4.211213,0,0,0,0,80.754159,72.098304,67.844345,70.960847,25.842288,26.499778,27.117818,27.328215,0.64093045,0.965967066,1.154406769,1.055448608
11/19/2021 21:00,0.293,1.19,0.94,3701,39.9,63.52,66.32,-4.211213,0,0,0,0,81.891616,72.042418,68.699082,70.303357,25.901462,26.6773,27.555049,27.407114,0.605165759,0.978066761,1.152843695,1.084339255
11/19/2021 21:15,0.287,1.14,0.95,3701,39.9,63.71,66.24,-4.375585,0,0,0,0,82.210499,71.973381,68.863454,70.941122,26.118434,26.631276,27.472863,27.47615,0.602182692,0.977831198,1.141294968,1.065343742
11/19/2021 21:30,0.287,1.14,0.95,3701,39.9,63.54,66.05,-4.539958,0,0,0,0,81.855455,72.167341,69.248086,71.144944,25.973786,26.651001,27.495875,27.377527,0.608973467,0.972191493,1.1287137,1.051787811
11/19/2021 21:45,0.273,1.03,0.96,3702,39.9,64.14,66.39,-4.539958,0,0,0,0,81.842305,72.236377,68.939065,71.207406,25.898175,26.647713,27.561624,27.311778,0.606695701,0.969592526,1.144444396,1.045481027
11/19/2021 22:00,0.258,0.98,0.9, ,39.9,64.31,66.58,-4.375585,0,0,0,0,82.384734,72.430337,69.129738,71.148232,26.078984,26.683875,27.265754,27.344652,0.59489686,0.964868835,1.117906798,1.049647099
11/19/2021 22:15,0.261,1.02,0.88,3704,39.9,64.14,66.36,-4.04684,0,0,0,0,81.230839,72.298839,69.136312,71.43424,25.832426,26.683875,27.34794,27.255891,0.624691179,0.969470935,1.123058176,1.033856498
11/19/2021 22:30,0.264,1.03,0.89,3703,39.9,64.09,66.32,-4.375585,0,0,0,0,81.224264,72.394175,69.366434,71.5756,26.013235,26.7036,27.219729,27.548474,0.631629018,0.967255682,1.106349447,1.046496629
11/19/2021 22:45,0.253,1.02,0.82,3704,39.9,63.97,66.51,-4.539958,0,0,0,0,82.999487,72.663746,69.369721,71.523001,26.085559,26.588539,27.370952,27.384102,0.574358683,0.951349445,1.116066608,1.038406681
11/19/2021 23:00,0.264,1.03,0.89,3704,39.9,64.04,66.6,-4.539958,0,0,0,0,83.380831,72.390887,69.343422,71.493414,25.717365,26.621414,27.607648,27.318353,0.549377446,0.962705935,1.132586332,1.03549426
11/19/2021 23:15,0.248,0.91,0.9,3704,39.9,64.19,66.75,-4.539958,0,0,0,0,81.812718,72.647308,69.333559,71.506564,25.914612,26.674013,27.196717,27.209867,,,,
11/19/2021 23:30,0.25,0.98,0.84,3704,39.9,63.97,66.56,-4.539958,0,0,0,0,82.108588,72.70977,68.906191,71.335616,26.065835,26.532652,27.104669,27.265754,,,,
11/19/2021 23:45,0.256,0.97,0.9,3705,39.9,63.93,66.51,-4.375585,0,0,0,0,82.230224,72.831406,69.211924,71.424377,26.016523,26.253219,27.328215,27.209867,,,,
11/20/2021 0:00,0.239,0.85,0.9,3706,39.9,64,66.24,-4.211213,0,0,0,0,82.088863,72.884005,69.287535,71.444102,25.802839,26.50964,27.246029,27.397252,,,,
11/20/2021 0:15,0.236,0.81,0.92,3704,39.9,63.88,66.51,-4.375585,0,0,0,0,82.710191,72.772232,69.188912,71.279729,25.894887,26.328831,27.315065,27.338078,,,,
11/20/2021 0:30,0.254,0.96,0.89,3706,39.9,63.83,66.36,-4.375585,0,0,0,0,81.303163,72.584847,69.073851,71.26658,25.707503,26.641138,27.298628,27.33479,,,,
11/20/2021 0:45,0.25,0.98,0.84,3706,39.9,63.76,66.34,-4.211213,0,0,0,0,81.760118,72.325138,69.133025,71.207406,25.871875,26.545802,27.163843,27.272329,,,,
11/20/2021 1:00,0.241,0.92,0.84,3706,39.9,63.64,66.22,-4.375585,0,0,0,0,81.924491,72.486223,68.603746,71.108782,25.622029,26.407729,27.203292,27.384102,,,,
11/20/2021 1:15,0.251,0.98,0.85,3706,39.9,63.42,66.67,-4.375585,0,0,0,0,82.496507,72.108167,68.722094,70.730725,25.769964,26.460329,27.30849,27.449851,,,,
11/20/2021 1:30,0.258,0.92,0.97,3706,39.9,63.61,66.2,-4.375585,0,0,0,0,81.839017,72.275827,68.935778,71.115357,25.645041,26.401154,27.18028,27.265754,,,,
11/20/2021 1:45,0.244,0.93,0.85,3706,39.9,63.45,66.41,-4.375585,0,0,0,0,81.464248,72.614434,68.81743,71.292879,25.661478,26.427454,27.058644,27.439988,,,,
11/20/2021 2:00,0.259,0.98,0.91,3706,39.9,63.5,66.36,-4.539958,0,0,0,0,81.792993,72.476361,68.689219,71.187681,25.73709,26.473478,27.098094,27.272329,,,,
11/20/2021 2:15,0.267,0.98,0.97,3707,39.9,63.54,66.44,-4.375585,0,0,0,0,81.802855,72.522385,68.682644,70.875373,25.85215,26.302531,27.400539,27.377527,,,,
11/20/2021 2:30,0.257,0.91,0.97,3707,40,63.3,66.48,-4.375585,0,0,0,0,81.372199,72.446774,68.922628,71.361916,25.566142,26.361705,27.397252,27.203292,,,,
11/20/2021 2:45,0.24,0.91,0.84,3708,39.9,63.47,66.36,-4.868703,0,0,0,0,82.348572,72.54211,68.712231,71.092345,25.973786,26.667438,27.209867,27.384102,,,,
11/20/2021 3:00,0.256,0.97,0.9,3707,39.9,63.45,66.65,-4.539958,0,0,0,0,81.917916,72.305414,68.95879,71.089057,25.668053,26.39458,27.311778,27.144118,,,,
11/20/2021 3:15,0.258,0.92,0.97,3708,39.9,63.14,66.36,-4.70433,0,0,0,0,81.79628,72.56841,68.62347,71.089057,25.783114,26.457041,27.535325,27.331503,,,,
11/20/2021 3:30,0.259,0.98,0.91,3707,39.9,62.97,66.2,-4.375585,0,0,0,0,82.318985,72.456636,68.62347,71.233705,25.914612,26.38143,27.397252,27.196717,,,,
11/20/2021 3:45,0.265,0.97,0.97,3708,39.9,62.9,66.08,-4.539958,0,0,0,0,82.263098,72.229802,68.66292,71.167956,26.00666,26.585252,27.413689,27.351227,,,,
11/20/2021 4:00,0.258,0.97,0.91,3708,39.9,63.04,66.58,-4.211213,0,0,0,0,82.249948,72.21994,68.692507,70.91811,25.694353,26.499778,27.30849,27.252604,,,,
11/20/2021 4:15,0.25,0.92,0.91,3709,39.9,62.78,66.32,-4.539958,0,0,0,0,82.180912,72.433624,68.758256,71.210693,25.625316,26.568814,27.387389,27.282191,,,,
11/20/2021 4:30,0.253,0.93,0.92,3708,39.9,63.28,66.22,-4.539958,0,0,0,0,82.236799,72.446774,68.62347,71.210693,25.950774,26.361705,27.232879,27.176993,,,,
11/20/2021 4:45,0.262,0.99,0.92,3709,39.9,62.87,66.44,-4.70433,0,0,0,0,81.549722,72.699908,68.692507,71.194256,25.562855,26.565527,27.466288,27.407114,,,,
11/20/2021 5:00,0.254,0.96,0.89,3709,39.9,62.61,66.39,-5.197448,0,0,0,0,82.457058,72.762369,68.551146,71.141657,25.832426,26.578677,27.370952,27.292053,,,,
11/20/2021 5:15,0.301,1.16,1.03, ,39.9,62.42,66.2,-4.375585,0,0,0,0,81.102629,70.424993,67.176993,69.326984,25.908037,26.391292,27.111244,26.963308,,,,
11/20/2021 5:30,0.327,1.34,1.03,3709,39.9,62.32,66.08,-4.211213,0,0,0,0,80.593074,69.833252,66.236782,68.63662,25.687778,26.315681,27.18028,26.913997,,,,
11/20/2021 5:45,0.344,1.4,1.1,3709,40,62.11,66.53,-4.375585,0,0,0,0,79.442467,69.28096,65.576005,67.841057,25.664766,26.34198,26.976458,26.838385,,,,
11/20/2021 6:00,0.379,1.52,1.23,3710,39.9,61.85,66.24,-4.539958,0,0,0,0,78.538418,69.136312,64.796879,67.246029,25.490531,26.125009,26.828523,26.946871,,,,
11/20/2021 6:15,0.405,1.65,1.29,3709,39.9,61.68,66.05,-4.70433,0,0,0,0,78.854013,67.778596,64.369511,66.687163,25.552992,26.292669,27.03892,27.02577,,,,
11/20/2021 6:30,0.422,1.77,1.29,3709,40,61.61,65.98,-4.539958,0,0,0,0,78.153786,67.393964,63.748183,66.17432,25.536555,26.05926,26.749624,26.851535,,,,
11/20/2021 6:45,0.442,1.84,1.36,3708,39.9,61.18,65.5,-4.211213,0,0,0,0,76.858531,66.910709,63.317527,65.605592,25.368895,26.220345,26.920571,26.963308,,,,
11/20/2021 7:00,0.467,1.96,1.42,3708,39.9,61.08,65.38,1.870569,0,0,0,0,76.414726,66.614839,62.755373,65.201235,25.329446,26.121721,26.614839,26.473478,,,,
11/20/2021 7:15,0.522,2.33,1.43,3707,39.9,59.81,65.62,15.677857,0,0,0,0,70.786612,64.665381,62.781673,65.171648,25.487243,25.783114,26.092134,26.085559,,,,
11/20/2021 7:30,0.585,2.59,1.63,3707,39.9,59.29,65,37.539396,0,0,1.471,0,70.181721,65.263697,63.12028,65.605592,25.227535,25.418207,25.85215,25.819276,,,,
11/20/2021 7:45,0.674,3.05,1.8,3706,39.9,58.21,64.38,72.879478,0,0,3.396,2.377,71.920782,65.881737,63.363551,65.783114,25.474094,25.503681,26.105284,25.707503,,,,
11/20/2021 8:00,0.722,3.33,1.86,3706,39.9,57.28,63.88,73.04385,0,0,3.396,3.396,73.094402,65.395195,63.192604,65.792976,25.319584,25.615454,25.855438,25.700928,,,,
11/20/2021 8:15,0.845,3.91,2.16,3706,39.9,55.34,63.09,101.644661,0,0,6.565,3.396,74.52773,65.240685,64.441835,65.957349,25.20781,25.848863,26.217057,26.420879,,,,
11/20/2021 8:30,0.914,4.21,2.36,3705,39.9,54.55,62.2,125.807415,0,0,6.791,3.396,75.852572,66.621414,65.24726,67.633948,25.289997,26.325543,26.697025,27.200005,,,,
11/20/2021 8:45,0.944,4.37,2.41,3704,39.9,53.69,61.82,142.409035,0.113,0,6.792,5.094,77.479859,67.045495,66.279519,68.235551,25.516831,26.83181,27.236167,27.647098,,,,
11/20/2021 9:00,0.911,4.22,2.33,3703,39.9,53.77,61.94,157.695675,1.585,0,6.792,6.792,79.133446,67.163843,66.604976,69.511082,25.559567,26.98632,27.689835,28.212539,,,,
11/20/2021 9:15,0.865,4,2.22,3704,39.9,53.41,61.58,175.119157,3.169,0,7.923,6.791,79.537803,69.678742,66.437316,71.039746,25.954061,27.384102,27.956118,28.814142,,,,
11/20/2021 9:30,0.872,4,2.27,3705,39.9,53.91,61.3,190.077053,3.396,0.226,12,6.792,80.964556,70.138985,69.711616,71.135082,26.04611,27.719422,28.820717,29.866126,,,,
11/20/2021 9:45,0.858,3.92,2.25,3705,39.9,53.81,61.39,208.48677,3.396,1.245,10.19,6.791,81.17824,71.628199,70.717576,76.776345,26.249932,28.248701,29.215211,30.796474,,,,
11/20/2021 10:00,0.769,3.56,1.97,3704,39.9,55.03,61.8,230.841426,3.396,1.811,10.19,6.791,81.02373,69.826677,69.875989,75.675049,26.50964,28.603746,29.47492,31.651211,,,,
11/20/2021 10:15,0.803,3.67,2.11,3704,39.9,55.15,61.75,251.387986,3.396,3.169,10.19,8.94,82.161187,69.557106,74.932086,72.745932,26.693737,28.866742,29.741203,32.515811,,,,
11/20/2021 10:30,0.9,4.1,2.38,3705,39.9,54.36,61.65,257.141022,3.396,3.396,10.19,10.19,82.00339,70.40198,73.544782,73.051665,27.006045,29.1396,29.675454,33.163438,,,,
11/20/2021 10:45,0.852,3.9,2.23,3705,39.9,55.2,61.99,235.279483,3.396,3.056,10.19,10.19,81.599033,69.698466,72.759082,72.926742,27.301916,29.15275,29.984474,33.646693,,,,
11/20/2021 11:00,0.872,3.95,2.33,3705,39.9,54.82,61.65,277.194464,3.396,2.151,10.19,11.32,81.83573,70.408555,73.646693,72.456636,27.469576,29.550531,30.342806,34.090499,,,,
11/20/2021 11:15,0.847,3.8,2.3,3706,39.9,55.18,61.42,286.070578,3.396,2.264,12.9,10.19,82.910726,70.030499,72.042418,71.207406,27.663535,29.813527,30.641964,34.935373,,,,
11/20/2021 11:30,0.772,3.46,2.1,3706,39.9,55.89,62.18,554.326457,3.396,3.056,14.04,10.19,83.834499,69.261235,71.006871,68.064604,27.834482,30.773462,31.010159,35.898596,,,,
11/20/2021 11:45,0.926,4.23,2.43,3706,39.8,53.91,60.79,470.496495,3.396,3.396,22.41,10.19,83.449868,67.36109,73.571082,66.674013,28.228976,31.792572,30.970709,37.072216,,,,
11/20/2021 12:00,0.95,4.4,2.43,3706,39.8,53.62,61.3,365.462483,3.396,3.396,25.58,10.19,84.228993,68.406499,73.801203,65.54313,28.373624,31.483551,31.384928,37.825041,,,,
11/20/2021 12:15,1.118,5.22,2.81,3707,39.9,52.33,60.34,428.252769,3.396,3.396,265.4,9.17,82.920588,69.701754,71.749835,63.823794,28.682644,30.648539,31.200831,37.907228,,,,
11/20/2021 12:30,1.44,6.66,3.69, ,39.9,49.41,58.62,397.515116,3.396,3.396,58.07,6.791,83.177009,72.203503,74.869624,66.614839,28.820717,30.510466,31.286304,38.048588,,,,
11/20/2021 12:45,1.702,7.88,4.35,3706,39.8,46.98,57.09,476.413904,3.396,3.396,20.37,8.38,82.60828,73.456021,75.438353,64.882353,28.66292,30.26062,31.108782,38.328021,,,,
11/20/2021 13:00,2,9.2,5.18,3706,39.8,44.01,55.06,417.897303,3.396,3.396,30.11,10.19,82.930451,74.432394,75.208232,71.621624,28.630045,30.040361,31.365203,38.485819,,,,
11/20/2021 13:15,2.283,10.47,5.95,3704,39.8,41.62,53.14,287.714303,3.396,3.396,29.43,10.19,83.64054,74.685527,76.546224,69.050839,28.751681,30.221171,30.845786,38.627179,,,,
11/20/2021 13:30,2.566,11.73,6.73,3705,39.8,39.61,51.57,310.397704,3.396,3.396,20.37,10.19,83.732588,75.208232,75.060296,68.98509,28.524847,30.046936,30.91811,38.459519,,,,
11/20/2021 13:45,2.75,12.42,7.38,3704,39.7,38.2,50.35,538.217955,3.396,3.396,20.37,10.19,83.79505,74.458693,76.233916,70.707713,28.613608,29.961462,30.655114,38.791552,,,,
11/20/2021 14:00,3.048,13.62,8.35,3703,39.7,36.36,48.27,575.694879,3.396,3.396,20.37,10.19,83.814774,75.073446,78.564718,67.65696,28.580733,29.826677,30.553203,38.666629,,,,
11/20/2021 14:15,3.221,14.26,8.97,3699,39.7,35.33,46.95,292.809849,3.396,3.396,20.37,12.79,83.804912,75.398904,77.41411,69.777365,28.432798,29.576831,30.480879,38.854013,,,,
11/20/2021 14:30,3.365,14.83,9.45,3697,39.7,34.35,45.66,282.783128,3.396,3.396,20.37,13.58,83.443293,75.596151,78.581155,70.375681,28.278288,29.705041,30.240895,38.745527,,,,
11/20/2021 14:45,3.438,14.96,9.87,3693,39.7,33.97,44.92,204.213085,3.396,3.396,20.37,14.04,84.202693,74.997835,77.289187,69.931875,28.413074,29.32041,30.07981,38.216248,,,,
11/20/2021 15:00,3.53,15.3,10.2,3690,39.5,33.28,44.04,209.14426,4.527,3.396,22.52,18.79,84.731973,74.96496,75.845997,66.848248,28.347325,29.218499,29.800377,37.368086,,,,
11/20/2021 15:15,3.469,15.09,9.96,3687,39.5,33.78,44.59,201.254381,3.396,3.396,23.77,19.69,83.76875,75.103033,76.385139,69.987762,28.156652,29.129738,29.455195,36.378564,,,,
11/20/2021 15:30,3.408,14.88,9.73,3684,39.4,34.21,45.3,177.420372,3.396,3.396,26.26,19.47,83.735876,74.780863,74.817025,72.436912,28.002142,28.77798,29.034401,35.050434,,,,
11/20/2021 15:45,3.103,13.84,8.53,3683,39.4,36.43,47.88,135.669763,3.396,3.396,27.84,33.39,83.009349,75.569851,74.918936,70.990434,27.548474,28.304588,28.607033,33.482321,,,,
11/20/2021 16:00,3.315,14.68,9.23,3681,39.4,35.21,46.86,189.748308,3.396,3.396,27.17,30.11,82.792378,74.297608,74.353495,72.893867,27.65696,27.919956,28.012005,32.584847,,,,
11/20/2021 16:15,3.094,13.83,8.47,3680,39.4,36.58,48.17,106.575835,3.396,3.396,27.16,37.8,83.308507,75.425203,74.632928,72.095017,27.351227,27.607648,27.873932,31.532863,,,,
11/20/2021 16:30,3.01,13.56,8.12,3678,39.4,37.13,49.2,98.357212,7.018,3.396,24.22,20.15,82.851552,73.068102,72.959616,74.623066,27.124393,27.216442,27.430126,30.040361,,,,
11/20/2021 16:45,2.612,11.92,6.87,3677,39.4,40.11,52.14,60.222797,3.396,3.396,21.96,16.75,81.372199,73.370547,72.614434,71.006871,26.66415,26.950158,27.127681,29.119875,,,,
11/20/2021 17:00,1.858,8.54,4.82,3677,39.4,46.23,57.02,27.677047,3.396,3.396,20.37,13.58,80.819908,73.991875,72.581559,71.795859,26.440604,26.680588,26.769349,28.074466,,,,
11/20/2021 17:15,1.153,5.39,2.89,3677,39.3,52.76,61.27,3.843038,3.396,3.396,17.43,10.53,82.440621,76.368701,72.055568,73.669705,26.111859,26.315681,27.075082,27.223017,,,,
11/20/2021 17:30,0.822,3.86,2.04,3679,39.3,56.35,63.35,-3.718095,1.245,0.34,11.55,7.923,81.885042,75.030709,71.292879,73.784766,25.911324,26.361705,27.071794,26.99947,,,,
11/20/2021 17:45,0.655,3.03,1.68,3679,39.4,58.81,64.43,-4.539958,0,0,5.093,4.528,81.082904,73.239049,69.846402,72.719632,26.003373,26.164458,26.877835,26.943584,,,,
11/20/2021 18:00,0.564,2.58,1.48,3679,39.3,59.74,64.81,-4.375585,0,0,3.396,1.471,79.873122,72.190353,68.873316,71.572312,26.151308,26.328831,27.176993,26.851535,,,,
11/20/2021 18:15,0.532,2.46,1.36,3680,39.3,59.74,65.46,-4.70433,0,0,0.113,0,78.56143,71.283017,67.854207,70.543341,25.862013,26.289381,26.966596,26.670725,,,,
11/20/2021 18:30,0.48,2.16,1.3,3681,39.2,60.65,65.55,-4.539958,0,0,0,0,78.364183,70.066661,66.782499,69.399308,25.848863,26.236782,26.775924,26.667438,,,,
11/20/2021 18:45,0.464,2.08,1.26,3682,39.2,60.98,65.72,-4.211213,0,0,0,0,77.11824,69.451908,66.812086,69.087001,25.783114,26.22692,26.927146,26.634563,,,,
11/20/2021 19:00,0.457,1.99,1.31,3681,39.2,60.91,65.24,-4.539958,0,0,0,0,77.663956,68.761543,65.885025,68.475535,25.635179,26.35513,26.877835,26.674013,,,,
11/20/2021 19:15,0.457,2.05,1.24,3682,39.2,60.53,65.46,-4.539958,0,0,0,0,77.41411,68.3276,65.342596,67.985705,25.727227,26.351843,26.867972,26.867972,,,,
11/20/2021 19:30,0.427,1.91,1.17,3683,39.3,60.91,65.55,-4.375585,0,0,0,0,75.638888,67.900231,64.994126,67.259179,25.855438,26.223632,26.848248,26.867972,,,,
11/20/2021 19:45,0.435,1.91,1.23, ,39.2,61.13,65.43,-4.70433,0,0,0,0,76.003794,67.324928,64.639081,66.766061,25.72394,26.18747,26.785786,26.706887,,,,
11/20/2021 20:00,0.4,1.72,1.17,3684,39.2,61.1,65.43,-4.211213,0,0,0,0,75.530402,67.098094,64.109802,66.463616,25.773252,26.21377,26.835098,26.913997,,,,
11/20/2021 20:15,0.397,1.77,1.09,3684,39.2,61.15,65.77,-4.868703,0,0,0,0,76.973592,67.288766,64.080215,66.164458,25.901462,26.253219,26.864685,27.002758,,,,
11/20/2021 20:30,0.37,1.64,1.03,3684,39.2,61.44,65.79,-3.882468,0,0,0,0,76.441025,67.262466,64.28075,66.34198,25.714077,26.023098,26.779211,26.84496,,,,
11/20/2021 20:45,0.376,1.61,1.11,3685,39.2,61.34,65.74,-4.70433,0,0,0,0,74.876199,67.472863,64.606207,66.667438,25.638466,26.210482,26.979746,26.85811,,,,
11/20/2021 21:00,0.393,1.69,1.15,3685,39.2,61.15,65.41,-4.375585,0,0,0,0,76.263503,67.877219,64.875778,66.99947,25.694353,26.154596,26.828523,26.848248,,,,
11/20/2021 21:15,0.334,1.45,0.96,3685,39.2,61.22,65.55,-4.539958,0,0,0,0,78.153786,70.664976,67.532037,69.859551,25.733802,26.246644,26.904134,27.032345,,,,
11/20/2021 21:30,0.31,1.28,0.97,3685,39.1,61.63,65.38,-4.375585,0,0,0,0,79.271519,70.760312,67.035632,69.438758,25.776539,26.34198,27.127681,26.930434,,,,
11/20/2021 21:45,0.287,1.17,0.91,3686,39.1,61.97,65.43,-4.375585,0,0,0,0,78.873738,70.973997,67.16713,69.655729,25.750239,26.555665,27.259179,27.246029,,,,
11/20/2021 22:00,0.28,1.14,0.89,3687,39.2,61.99,65.72,-4.04684,0,0,0,0,80.471438,70.911535,67.463001,69.62943,26.013235,26.328831,27.354515,27.242742,,,,
11/20/2021 22:15,0.278,1.14,0.88,3689,39.1,62.11,65.5,-4.539958,0,0,0,0,80.612799,70.885236,67.620798,69.530806,25.651616,26.489916,27.400539,27.18028,,,,
11/20/2021 22:30,0.26,1.1,0.78,3689,39.1,61.99,65.79,-4.539958,0,0,0,0,80.099956,71.246855,67.597786,69.659017,25.845575,26.335405,27.213154,27.377527,,,,
11/20/2021 22:45,0.272,1.14,0.83,3691,39.1,62.01,65.74,-4.211213,0,0,0,0,80.119681,71.292879,67.679972,69.803665,25.875163,26.486628,27.328215,27.374239,,,,
11/20/2021 23:00,0.259,1.04,0.84,3691,39.1,61.61,65.38,-4.868703,0,0,0,0,80.708135,71.592037,67.781883,69.701754,25.970499,26.526078,27.518887,27.32164,,,,
11/20/2021 23:15,0.268,1.07,0.88,3693,39.1,62.28,65.67,-4.539958,0,0,0,0,80.852782,71.187681,67.709559,69.491357,25.674628,26.476766,27.47615,27.430126,,,,
11/20/2021 23:30,0.263,1.08,0.83,3693,39.1,61.97,65.69,-4.539958,0,0,0,0,80.573349,71.40794,67.735859,69.754353,25.766677,26.545802,27.357802,27.292053,,,,
